EID,BTEID,IFHOME,BTBL,BTYEAR,BTENDYEAR,TARGET
515177,673438,0,0.51,2010,,0
515177,655819,0,0.05,2009,,0
515177,644707,0,0.05,2010,,0
515177,634578,0,0.25,2014,,0
515177,629148,0,0.6,2010,,0
515177,626992,0,0.05,2011,,0
515177,474342,1,0.05,2010,,0
515183,639443,1,0.3,2013,,0
519628,223276,1,0.79,2014,,1
520089,681425,0,0.45,2015,,0
520350,626698,1,0.11599999999999999,1993,,0
520798,711073,0,0.975,2008,,0
520798,673926,1,0.5,2009,,0
520798,671151,0,0.9,2008,,0
520798,640537,0,0.9,2009,2011.0,0
520927,700723,0,1.0,2009,,0
520927,697191,0,0.24,2009,,0
520927,684085,0,0.688,2010,,0
520927,678731,1,0.3,2008,2011.0,0
520927,663149,1,0.2,2009,2014.0,0
520927,408622,1,0.5,2014,,0
521569,659000,1,0.33299999999999996,2015,,0
522759,313126,1,0.1,2015,,1
522812,649028,0,1.0,2015,,0
524347,668939,1,0.99,1999,,0
524347,465044,1,0.5,1993,,0
524563,702157,0,1.0,2015,,0
524563,701136,0,1.0,2015,,0
524563,643959,0,1.0,2010,,0
524563,633352,0,1.0,2015,,0
524751,724958,0,0.47200000000000003,1992,,0
524751,677101,0,0.271,1997,,0
524751,672304,1,0.5,2013,,0
524751,654495,0,0.2,2003,,0
524751,641995,0,1.0,2011,,0
524751,366225,1,0.01,2001,,0
524751,171101,1,0.51,2000,,0
524751,157507,1,0.56,2003,,0
524751,58675,1,0.5,1987,,0
524751,37782,1,0.75,2014,,0
525535,131022,1,0.33299999999999996,2015,,0
397,81378,1,0.017,2014,,0
1066,684741,1,0.5,2015,,0
1066,660355,0,0.25,2015,,0
1066,240160,1,0.4,2015,,0
1964,722468,0,0.6,2013,,0
3137,664522,0,0.175,2010,,0
3137,662755,0,0.3,2009,,0
6409,714301,0,1.0,2014,,0
6409,674867,0,1.0,2012,,0
6409,663952,0,0.33299999999999996,2012,,0
8796,637009,0,0.2,2014,,0
11387,258048,1,0.035,2010,,0
12698,716884,1,0.5,2000,,0
16497,635930,0,1.0,2015,,0
17310,133477,1,0.025,2004,,0
21629,629456,0,1.0,2015,,0
21847,713764,1,1.0,2010,,0
21847,81868,1,0.9,2010,,0
22153,723956,0,0.3,2014,,1
24132,683304,1,0.2,2011,,1
24413,256585,1,1.0,2015,,0
24674,16289,1,0.99,2001,,0
31032,497977,1,0.25,2003,,0
31370,718645,1,0.998,2007,,0
31741,640048,1,0.2,2012,,0
33240,646300,0,0.75,2015,,0
33387,716518,0,0.51,2015,,0
33387,703472,0,0.0,2007,,0
33387,665672,0,0.59,2015,,0
34059,691279,0,1.0,2014,,0
36034,677402,1,0.1,2013,,0
37302,684294,1,0.2,2001,,0
38085,655934,1,0.7,2013,,0
38085,635731,0,0.95,2014,,0
38313,711230,0,1.0,2008,,0
38313,502703,1,1.0,2009,,0
39689,713416,0,0.13,2007,,0
39960,725895,1,0.51,2009,,0
39960,655442,1,0.2,2000,,0
39987,643129,1,0.667,1992,2009.0,0
43114,304032,1,0.5,2013,,0
43255,729141,0,0.3,2011,2012.0,1
45166,717212,1,1.0,2015,,0
45166,708015,0,0.9,2010,,0
45166,453466,1,1.0,2003,,0
46997,672853,1,0.17,2013,,0
47027,700565,1,0.37,2012,,0
47773,726288,1,1.0,1993,2010.0,0
47773,675436,0,1.0,1993,1997.0,0
47773,134757,1,0.1,1999,,0
49481,660253,1,0.69,1994,,0
49481,225601,1,0.0,2000,,0
49481,86573,1,0.03,2006,,0
50482,693849,1,1.0,2003,2009.0,0
50799,310224,1,0.35,2012,,0
53326,702207,1,0.49,2014,,0
53450,737989,0,0.9,2015,,1
53450,631495,0,0.45,2014,,1
53450,285648,1,0.04,2011,,1
53940,711349,1,0.669,2014,,0
54958,660306,0,0.01,2014,,1
55382,471877,1,0.1,2010,,0
56300,665656,1,0.5,2007,,1
56504,674745,1,0.8,2004,,0
58772,732364,0,0.9620000000000001,2009,,0
59678,703688,1,0.4,2013,,0
59678,698118,1,0.2,2011,,0
60145,705104,1,0.5,2014,,0
61983,658328,0,1.0,2015,,0
61983,643025,1,1.0,2014,,0
63940,632408,0,0.38,2006,2008.0,0
64258,711986,1,1.0,2014,,0
65059,625988,0,0.5,2007,,0
66720,725635,1,0.767,1998,,0
73064,717918,1,1.0,2014,,0
73064,680054,1,1.0,2014,,0
73064,658888,1,1.0,2015,,0
73064,631323,1,1.0,2014,,0
73064,293251,1,1.0,2010,,0
73064,120342,1,0.7,2007,,0
73064,84527,1,1.0,2015,,0
73190,638938,1,0.99,2015,,0
74603,659263,1,0.5,2013,,0
74603,640045,1,0.49,2002,,0
75832,523781,1,0.14300000000000002,2000,,0
78678,686646,0,0.5,2015,,0
78678,677648,1,0.49,2012,,0
78678,652810,0,0.5,2014,,0
78714,209147,1,0.6,2005,,0
79264,514337,1,0.2,2009,,0
80383,195033,1,0.5,2012,,0
81590,678291,0,0.51,2006,2010.0,0
81590,402262,1,0.3,2014,,0
81590,164735,1,0.51,2013,,0
81807,260342,1,0.02,2000,,0
84000,714431,1,0.15,2005,2006.0,0
87145,663728,0,0.013000000000000001,2010,,0
88376,728989,0,0.6,2013,,0
88376,719833,0,0.5,2013,,0
88500,394063,1,0.4,2015,,0
88863,248489,1,0.16699999999999998,2015,,0
91269,670065,0,0.05,2014,,0
91269,665854,0,0.625,2008,,0
91709,653361,0,0.033,2014,,0
93417,707709,0,0.255,2004,,0
93417,669312,1,0.9670000000000001,2006,2010.0,0
93715,706740,1,0.05,2010,,0
93973,653727,0,0.9,2015,,0
95138,736393,0,0.0,2002,,0
95138,717932,0,0.15,2000,2005.0,0
95138,717782,1,1.0,1994,2008.0,0
95138,688543,0,0.001,2002,,0
95138,679537,0,0.3,2000,,0
95138,653817,1,0.5,1993,2007.0,0
95138,17036,1,0.25,2009,,0
95306,735590,1,0.7,2000,,0
95306,705572,1,0.51,2004,2006.0,0
95306,651887,1,0.55,2003,,0
95306,635104,1,0.33299999999999996,1999,,0
95306,7720,1,0.4,2013,,0
95981,638451,0,0.9,2015,,1
96922,310197,1,0.33299999999999996,2010,,0
100656,712225,0,0.17,2015,,0
100656,650462,0,0.48,2015,,0
100656,633216,0,0.48,2015,,0
100656,235504,1,1.0,2014,,0
103047,684530,0,0.998,2012,,0
103047,180210,1,0.2,2008,,0
103047,169716,1,0.599,2014,,0
103047,14288,1,1.0,2007,,0
103444,737246,1,1.0,2015,,0
104793,718302,0,1.0,2014,,0
104793,137470,1,1.0,2013,,0
108010,698103,1,0.2,2006,,0
108010,638615,1,0.1,2014,,0
108010,633418,1,0.16699999999999998,2005,,0
108205,732729,0,1.0,2013,,0
108205,718667,0,1.0,2007,,0
108205,716193,1,1.0,2014,,0
108205,714786,1,1.0,2009,,0
108205,665413,0,1.0,2013,,0
108205,664979,1,1.0,2009,,0
108205,648151,0,1.0,2007,,0
108205,514231,1,0.5,2001,,0
108205,421448,1,0.2,2001,,0
108205,127984,1,1.0,2009,,0
109658,683799,1,0.6,2015,,0
109658,215763,1,0.08,2015,,0
111048,727831,0,0.063,2001,,0
111048,726732,0,0.033,1999,,0
111048,678036,0,0.073,2007,,0
111705,649543,1,0.355,2004,2008.0,0
113318,717541,0,0.33299999999999996,2015,,1
113318,662359,0,0.35,2015,,1
117546,679811,0,1.0,2014,,0
117546,181548,1,1.0,2015,,0
119177,249203,1,0.49,2015,,0
120708,396460,1,1.0,2014,,0
122202,223357,1,0.33299999999999996,2011,,0
123518,735445,0,0.4,2009,,0
124062,203971,1,0.2,2014,,0
125483,673496,0,0.4,2005,,0
125483,194949,1,0.001,2001,,0
125695,199025,1,0.11,2012,,0
126621,696426,1,0.091,2006,,0
126621,648066,1,0.4,2001,2009.0,0
126621,368970,1,0.33299999999999996,2011,,0
131310,703462,1,0.064,1999,2009.0,0
131310,697054,1,0.2,1994,2007.0,0
131649,729245,0,0.95,2011,,0
131649,630696,1,0.667,2002,2008.0,0
132057,433019,1,0.4,2005,,0
132432,327781,1,0.05,2015,,0
136630,712040,1,0.45,2015,,0
136630,395207,1,0.5,2014,,0
139448,729252,0,1.0,2014,,0
141297,148488,1,0.667,2010,,0
142421,652919,1,0.2,2007,,0
142615,716833,1,0.2,2011,,0
142615,707629,1,0.096,2004,2012.0,0
142615,279986,1,0.25,2013,,0
142615,4487,1,0.149,2000,,0
145517,708923,1,0.5,2015,,0
145517,656534,0,1.0,2014,,0
145517,60260,1,0.5,2014,,0
145957,637602,1,1.0,2014,,1
149823,104179,1,0.15,2000,,0
150225,190400,1,0.02,2001,,1
150903,720377,0,1.0,2015,,0
155635,737465,1,0.1,2003,2012.0,0
155635,736281,1,0.015,2000,,0
155635,735614,1,0.037000000000000005,2003,,0
155635,731160,1,0.025,1999,,0
155635,730369,1,0.2,2001,2008.0,0
155635,704111,1,0.05,2001,2010.0,0
155635,697937,1,0.08,2002,2008.0,0
155635,693136,1,0.207,2004,,0
155635,670481,1,0.08199999999999999,2001,2012.0,0
155635,664377,1,0.1,2002,,0
155635,656261,1,0.067,1998,2011.0,0
155635,655755,1,0.06,2005,,0
155635,654152,1,0.05,1998,2008.0,0
155635,653693,1,0.016,2002,,0
155635,644910,0,0.15,2007,2010.0,0
155635,640581,1,0.33299999999999996,2001,,0
155635,637802,1,0.1,2001,2008.0,0
155635,633821,1,0.1,2002,2008.0,0
155635,630946,1,0.038,2003,,0
155635,627806,1,0.038,2015,,0
155635,624795,1,0.135,2005,2013.0,0
155635,433738,1,0.02,2001,,0
155635,388327,1,0.077,2000,,0
155635,212559,1,0.2,2001,,0
155635,80453,1,0.034,2002,,0
155635,57496,1,0.04,2001,,0
155658,670211,0,1.0,2014,,0
156359,623924,0,1.0,2014,,0
159509,689660,1,0.01,2013,,0
163411,736742,1,0.4,2014,,0
164605,684116,0,0.51,2015,,0
164605,681031,0,0.46,2005,2010.0,0
164605,663778,0,0.40299999999999997,2014,,0
164810,698478,1,0.74,1996,,0
164810,517247,1,0.5,2005,,0
164810,325259,1,0.5,2015,,0
168166,657475,0,0.41200000000000003,1999,,0
169974,704640,0,0.02,2015,,0
169974,668237,0,0.9,2008,,0
169974,660938,0,1.0,2015,,0
169974,484137,1,0.4,2004,,0
170481,636808,1,0.667,2011,,0
171707,736609,1,0.135,2001,,0
171707,719658,0,0.49,2000,2011.0,0
171707,714989,0,0.5,2012,,0
171707,712618,0,0.6,2007,,0
171707,698764,0,0.3,2005,2014.0,0
171707,655256,0,0.3,2006,2008.0,0
171707,652403,0,0.1,2004,,0
171707,639609,0,1.0,1992,,0
171707,637695,1,0.5,2002,,0
171707,637483,1,0.95,2005,2007.0,0
171707,631453,1,0.5,2003,,0
171707,626816,0,0.35,2000,2008.0,0
171707,436725,1,0.51,2002,,0
171707,48779,1,0.51,2000,,0
172293,161210,1,1.0,2010,,0
174438,673189,0,0.11,2000,,0
176483,107690,1,0.5,2005,,1
178505,695802,0,1.0,2009,,0
178505,674039,1,1.0,2011,,0
178505,648746,0,1.0,1986,,0
178505,519854,1,1.0,2010,,0
178505,380781,1,1.0,2009,,0
178505,282458,1,1.0,1993,,0
178505,140086,1,1.0,1980,,0
178842,727661,1,1.0,2011,,0
182265,696844,1,0.3,2010,,0
182521,235637,1,0.02,2014,,0
182978,691526,0,0.972,2010,,0
183942,516085,1,1.0,2015,,0
184011,697517,0,0.3,2011,,0
184287,713584,1,0.2,2002,2007.0,0
185501,687764,0,0.001,1987,,0
187736,703663,0,0.5,2011,,0
187736,675368,0,0.33299999999999996,2014,,0
188174,659332,1,1.0,1997,,0
188174,126277,1,1.0,1999,,0
190392,736301,0,1.0,2007,,0
190392,732476,0,0.51,2010,2011.0,0
190392,626430,0,0.51,2010,2012.0,0
191869,729684,0,0.998,2013,,0
191869,729576,0,0.833,2014,,0
191869,724377,0,1.0,2012,,0
191869,718652,0,0.99,2014,,0
191869,717385,0,1.0,2012,,0
191869,714900,0,1.0,2012,,0
191869,711854,0,0.7,2012,,0
191869,696918,0,0.2,2011,,0
191869,687041,0,1.0,2012,,0
191869,686854,0,0.5,2013,,0
191869,686645,0,1.0,2014,,0
191869,685498,0,1.0,2012,,0
191869,668872,0,0.867,2012,,0
191869,666956,0,1.0,2012,,0
191869,663535,0,0.33299999999999996,2012,,0
191869,648170,0,1.0,2013,,0
191869,645320,0,1.0,2012,,0
191869,642676,0,1.0,2012,,0
191869,641210,0,0.667,2011,,0
191869,636636,0,0.9470000000000001,2012,,0
191869,635602,0,0.8,2012,,0
191869,633546,0,1.0,2012,,0
191869,631375,0,1.0,2012,,0
193628,149437,1,1.0,2014,,0
193948,738100,1,1.0,2014,,0
193948,722208,0,1.0,2008,,0
193948,707240,1,0.8,2005,2013.0,0
193948,693623,0,1.0,2014,,0
193948,665215,0,0.9,2002,,0
193948,645399,0,0.1,2005,,0
193948,641013,0,1.0,2010,,0
193948,624012,0,0.08,2001,,0
193948,126474,1,1.0,2013,,0
193948,9448,1,1.0,2001,,0
195128,725601,1,0.65,2003,,0
197383,738497,1,0.062,2003,2013.0,0
197383,733953,1,0.057999999999999996,2004,,0
197383,711827,1,0.4,2006,,0
197383,704408,1,0.35,2008,,0
197383,642064,1,0.134,2007,,0
197668,105333,1,0.071,2014,,0
198014,731460,1,0.5,2003,,0
198014,713221,1,0.052000000000000005,2014,,0
198014,702309,0,0.9,2002,2010.0,0
198014,698536,1,0.071,2014,,0
198014,696443,0,0.9,2002,,0
198014,654296,0,0.5,2002,2005.0,0
198014,634795,1,0.5,2011,,0
198014,633936,0,1.0,2003,,0
198014,632526,0,0.9,2002,2006.0,0
198014,631534,0,0.5429999999999999,2002,2010.0,0
198014,628111,0,0.9,2002,2007.0,0
198014,411122,1,0.995,2003,,0
198072,396952,1,0.49,2012,,0
198072,217039,1,0.85,2014,,0
198815,672228,1,0.56,2003,2013.0,0
200046,715535,1,1.0,2012,,0
200046,670404,1,1.0,2011,,0
203883,661928,0,0.02,2009,,0
203904,46988,1,0.1,2006,,0
204895,700855,1,0.2,2010,,0
206152,75871,1,0.8,2006,,0
207636,640131,1,1.0,2009,,0
207959,735279,1,0.125,2010,,1
207959,105152,1,1.0,2015,,1
209086,651261,1,0.9,2011,,0
212151,639033,1,0.6,2001,,0
213291,170023,1,0.4,2012,,0
213594,701492,0,0.5,2015,,0
213594,685656,0,1.0,2015,,0
213594,271963,1,1.0,2008,,0
213939,320647,1,0.2,2007,,0
213939,158064,1,0.02,2007,,0
215049,635488,1,1.0,2005,,0
219324,707848,0,0.29600000000000004,2014,,0
219324,648644,0,0.042,2007,,0
219324,639048,0,0.035,2005,,0
219324,625379,0,0.034,2004,,0
219324,140760,1,0.08900000000000001,2001,,0
219372,703024,0,1.0,1993,2005.0,0
219372,656236,0,0.2,1995,2008.0,0
219372,389918,1,0.5,2000,,0
220369,690230,1,1.0,1988,,0
220369,442682,1,0.35,1994,,0
220369,355271,1,0.5,1993,,0
225996,740019,1,0.115,2015,,0
225996,729051,0,0.1,2014,,0
225996,717346,0,0.040999999999999995,2014,,0
225996,685716,0,0.08800000000000001,2013,,0
225996,673957,1,0.1,2012,,0
225996,456657,1,0.2,2014,,0
225996,455349,1,0.028999999999999998,2014,,0
225996,442079,1,0.053,2014,,0
225996,418794,1,0.062,2014,,0
225996,247277,1,0.1,2014,,0
227427,639943,1,0.3,2008,,0
228318,375044,1,0.33299999999999996,2010,,0
228770,715706,0,0.6,2012,,0
233670,76819,1,0.3,2011,,0
233725,647736,0,0.2,2013,,0
233725,629657,0,0.15,2009,,0
235730,671491,1,0.75,2007,2010.0,0
235730,155743,1,0.25,2000,,0
239161,724240,1,1.0,2003,,0
241412,683776,1,0.978,1988,,1
241412,663366,1,0.95,2006,2011.0,1
241412,642934,1,0.7,2000,2013.0,1
242515,61485,1,0.11599999999999999,2010,,0
244846,720852,0,0.0,2006,2008.0,1
244846,682411,0,0.12,2005,2010.0,1
244846,671021,0,0.2,2000,2004.0,1
245520,667745,0,0.59,2014,,0
245786,437142,1,1.0,2010,,0
246698,45869,1,0.3,2015,,0
248778,734686,0,0.509,2004,,0
249211,202869,1,0.94,2013,,0
249782,726621,0,1.0,2008,,0
249782,721070,1,0.99,2009,,0
250339,86296,1,0.5,2004,,0
251907,308416,1,0.8,2003,,0
252490,630278,0,0.98,2014,,0
254561,737663,0,1.0,2015,,0
254561,709370,0,0.2,1999,,0
254561,696829,0,0.8,2015,,0
254561,695926,0,1.0,1993,,0
254561,690714,0,0.51,2015,,0
254561,689387,0,0.51,2014,,0
254561,688818,0,1.0,2009,,0
254561,685879,0,1.0,2013,,0
254561,684796,1,0.033,2002,,0
254561,684553,0,0.2,1998,2004.0,0
254561,677528,0,0.95,2004,,0
254561,676070,0,1.0,2013,,0
254561,674523,1,0.985,1995,2006.0,0
254561,654700,0,0.1,1998,2005.0,0
254561,633265,0,1.0,2014,,0
254561,628576,0,0.51,2006,,0
254561,625643,0,1.0,1998,,0
254561,113140,1,1.0,1992,,0
254892,708523,0,1.0,2014,,0
254892,330970,1,0.33299999999999996,2015,,0
254892,10436,1,0.16699999999999998,2011,,0
258853,728121,1,0.8,2004,2009.0,0
258969,692066,0,0.1,2015,,0
262520,649425,0,1.0,2009,,0
263448,644712,0,0.6,2015,,0
264494,725784,0,0.4,2005,2007.0,0
265580,677800,0,1.0,2015,,0
265648,632174,0,0.51,2012,,0
266138,697199,0,0.01,2007,,0
266303,727276,1,0.25,2004,2007.0,0
267356,728430,1,0.51,2005,,0
267356,701031,0,0.083,2004,2008.0,0
268053,736161,1,0.67,2011,,0
273874,740075,0,0.6,1998,2012.0,0
273874,730423,0,0.35,2003,,0
273874,718428,1,0.16699999999999998,2012,,0
273874,710721,0,0.048,2000,,0
273874,695276,0,0.01,2007,,0
273874,640651,0,0.2,2000,,0
278675,635300,0,0.49,2014,,1
279552,717151,0,0.6,2008,,0
279552,707781,1,0.3,2006,,0
279552,672764,1,0.825,2003,,0
279552,651350,1,0.6,2001,2006.0,0
279552,644607,1,0.5,2006,,0
279552,228914,1,0.6,2011,,0
279552,209757,1,0.825,2000,,0
285985,388297,1,0.2,2009,,0
286063,697606,0,1.0,2012,,0
287171,723953,1,0.25,2015,,0
291466,723751,0,0.5,2014,,0
291910,735845,0,0.48,2002,,0
291910,708417,0,1.0,2012,,0
291910,696231,0,0.21100000000000002,2006,2013.0,0
291910,669567,1,0.25,2011,2015.0,0
291910,655069,0,0.15,2006,2007.0,0
293813,693350,0,0.5,2014,,1
296533,711761,1,0.24,2009,2012.0,0
298333,625680,1,0.5,2014,,0
299297,641287,0,0.05,2012,,0
299671,693741,1,0.45,2004,2015.0,0
300630,437968,1,1.0,2014,,0
305042,728887,0,0.1,2010,,0
305042,723145,0,0.32299999999999995,2015,,0
305042,672125,0,0.076,2012,2014.0,0
306033,733643,1,0.897,2010,,0
307570,664603,0,0.7,2013,,0
307570,649442,0,1.0,2010,,0
308981,625299,1,1.0,2013,,0
308981,185893,1,0.65,2006,,0
309554,417757,1,0.93,2004,,0
310502,518704,1,0.25,2000,,0
310502,75989,1,0.2,2015,,0
310965,309396,1,0.51,2015,,0
312407,717907,0,0.15,2014,,0
312920,676477,1,1.0,2002,2008.0,0
312920,110372,1,1.0,2002,,0
315381,687421,0,0.037000000000000005,2014,,0
317760,728812,0,1.0,2014,,0
318284,318284,1,1.0,1992,,0
318379,467284,1,1.0,2014,,0
318379,33054,1,1.0,2015,,0
318670,227063,1,0.5,2015,,0
321643,726339,0,0.053,2014,,0
321643,716585,0,0.016,2006,,0
321643,659756,1,0.33299999999999996,2004,,0
321643,485939,1,0.494,2014,,0
323436,506616,1,0.11699999999999999,2009,,0
324807,632912,1,0.5329999999999999,1998,2010.0,0
324807,623779,1,1.0,2006,,0
326321,722253,0,0.5,2005,,1
328201,697348,0,0.03,2014,,0
328762,336394,1,0.5,2002,,0
328941,734786,0,0.5,2015,,0
328941,657106,0,1.0,2014,,0
328972,659708,1,0.9,2007,2012.0,0
328972,650471,1,0.9,2005,2012.0,0
328972,329126,1,0.9,2006,,0
328972,244347,1,0.94,2005,,0
328972,149993,1,0.9,2007,,0
328972,43000,1,1.0,2007,,0
329527,720402,0,0.1,2011,,0
329527,696504,0,0.1,2010,,0
329527,683321,0,0.1,2011,,0
332082,676967,0,0.16699999999999998,2006,,1
335159,693575,1,0.51,2014,,0
335672,730076,0,0.8,2012,,0
335672,727865,1,1.0,2013,,0
335672,685963,0,1.0,2005,,0
335672,685687,0,0.51,2003,,0
335672,680721,0,1.0,2002,,0
335672,675865,0,0.99,2005,,0
335672,671742,0,0.89,2001,,0
335672,663451,0,0.51,2001,,0
335672,662681,1,1.0,2007,,0
335672,661847,0,1.0,2006,,0
335672,658576,0,1.0,2006,,0
335672,651118,0,1.0,2001,,0
335672,645080,1,1.0,2009,,0
335672,644749,1,1.0,2013,,0
335672,396674,1,1.0,1992,,0
335672,351907,1,1.0,2009,,0
335672,164431,1,1.0,2012,,0
335672,145556,1,1.0,2012,,0
335672,100178,1,1.0,2005,,0
335672,65183,1,0.49,2005,,0
335672,37841,1,0.5,2013,,0
335787,295130,1,1.0,2008,,0
335787,127455,1,1.0,2015,,0
339312,142503,1,0.2,2000,,0
339861,192674,1,0.02,2013,,0
340491,702159,0,0.33299999999999996,2011,,0
340491,691790,0,1.0,2003,,0
340491,682319,0,1.0,2014,,0
340491,657868,1,1.0,2012,,0
340594,671675,1,1.0,2008,,0
342208,656859,1,1.0,2010,,0
345081,714664,0,1.0,2010,,0
345081,177760,1,0.49,2014,,0
345661,268021,1,0.5,2014,,0
349079,713615,0,0.2,2009,,0
349319,736635,1,1.0,2008,,0
349319,694434,0,0.287,2014,,0
349319,126609,1,0.069,2015,,0
350071,725734,1,0.2,2008,,0
350406,706186,1,0.1,2000,2008.0,0
350406,663409,0,0.025,1993,,0
350406,652742,0,0.35700000000000004,2000,,0
350406,295465,1,0.35700000000000004,2000,,0
350406,234128,1,0.08199999999999999,2014,,0
351928,732940,0,0.35,2014,,0
351928,731501,1,1.0,2013,,0
351928,703821,0,0.07,2015,,0
351928,694419,0,0.5,2014,2014.0,0
351928,674287,1,0.261,2012,,0
351928,667024,1,0.14300000000000002,2013,,0
351928,641385,0,0.44,1993,,0
351928,336104,1,0.1,2015,,0
351928,283064,1,0.18100000000000002,1998,,0
351928,1256,1,1.0,2014,,0
353624,733890,1,0.51,2008,2013.0,0
353624,711304,0,1.0,2013,,0
353624,702983,0,0.51,2007,2009.0,0
353624,54981,1,1.0,2014,,0
355238,167472,1,0.04,2009,,0
355302,331026,1,1.0,2015,,0
357585,700815,1,0.33299999999999996,2006,,0
357585,697767,1,0.4,2005,,0
357585,669071,1,0.8,2005,2008.0,0
357585,645668,1,0.6,2005,2008.0,0
358819,703583,0,1.0,2015,,0
358819,668175,0,1.0,2015,,0
358819,652676,0,1.0,2014,,0
358819,647894,0,1.0,2014,,0
358819,635970,0,1.0,2015,,0
358819,623198,0,1.0,2015,,0
361717,649217,1,0.95,2004,,0
361717,631194,1,0.9,2008,,0
361717,203972,1,0.6,2008,,0
361717,15418,1,0.6,2008,,0
361863,688332,1,1.0,2014,,0
361863,121251,1,1.0,2013,,0
363204,675173,1,1.0,2014,,0
363345,651771,1,0.6,2010,,0
365098,731574,1,0.013000000000000001,2013,,0
365098,727809,1,0.16699999999999998,2007,,0
365098,721874,0,0.5,2015,,0
365098,720383,1,0.05,2012,,0
365098,700004,0,0.5,2014,,0
365098,698331,0,0.055999999999999994,2011,,0
365098,694285,0,0.5,2014,,0
365098,652551,0,0.55,2014,,0
365098,642267,0,0.58,2015,,0
365098,642229,0,0.4,2012,,0
365098,638074,1,0.5,2013,,0
365098,110811,1,0.9,2014,,0
365690,658266,1,0.48200000000000004,2011,,0
365690,433670,1,0.531,2009,,0
365826,726760,0,1.0,2006,,0
365826,723709,0,1.0,2007,2012.0,0
365826,719430,0,1.0,2008,2012.0,0
365826,719349,0,1.0,2008,2012.0,0
365826,716902,0,1.0,2013,,0
365826,714839,1,1.0,2006,,0
365826,709956,0,1.0,2008,2012.0,0
365826,704344,0,1.0,2008,2013.0,0
365826,699818,0,1.0,2006,2009.0,0
365826,696581,0,1.0,2012,,0
365826,692160,0,1.0,2008,,0
365826,686989,0,1.0,2007,2010.0,0
365826,685677,0,1.0,2008,2012.0,0
365826,673331,0,1.0,2006,,0
365826,668474,0,1.0,2007,,0
365826,647595,0,1.0,2015,,0
365826,644675,0,1.0,2008,,0
365826,630924,0,1.0,2008,2012.0,0
367459,719088,0,0.3,2015,,0
367459,697693,1,0.62,2008,,0
367459,694192,0,1.0,2009,,0
367459,691151,0,1.0,2011,,0
368107,736711,1,1.0,2012,,0
368107,708272,1,1.0,2015,,0
368107,702857,0,1.0,2008,,0
368107,692557,0,0.301,1999,,0
368107,677843,1,1.0,2000,,0
368107,373290,1,0.20199999999999999,2006,,0
368107,228386,1,0.95,2007,,0
368107,227475,1,1.0,2011,,0
368107,170017,1,0.5,2015,,0
368107,13721,1,0.5,2014,,0
369867,174312,1,0.2,2015,,1
370470,669296,1,0.1,2000,2011.0,0
370554,722370,0,1.0,2014,,0
370554,675566,1,1.0,2013,,0
371070,736195,1,0.5,2015,,0
373811,700715,0,0.4,2013,,0
373811,669652,1,0.045,2012,,0
375774,657726,1,0.139,2002,,0
377448,677515,1,0.02,2011,,0
377575,738620,0,0.51,2003,2009.0,0
379773,348174,1,0.32,2012,,0
380270,734431,0,0.3,2013,,0
380672,687339,1,0.8,2013,,0
380672,657461,1,0.97,2010,,0
381121,738224,0,0.98,1999,,0
381121,736207,0,0.977,1999,,0
381121,732614,0,0.9,1994,,0
381121,729070,0,0.1,1977,,0
381121,727597,0,0.9740000000000001,2010,,0
381121,726124,0,0.51,2009,,0
381121,721073,0,1.0,1995,,0
381121,721009,0,0.644,2002,2013.0,0
381121,720748,0,0.75,2006,,0
381121,717616,0,0.45,2008,,0
381121,711477,1,0.499,2015,,0
381121,705677,0,0.33299999999999996,2002,,0
381121,698128,0,0.2,2011,,0
381121,697161,0,0.2,2013,,0
381121,695804,0,0.25,1993,,0
381121,693465,0,0.51,2008,,0
381121,690708,0,0.1,1999,2006.0,0
381121,690133,0,0.4,2014,,0
381121,689736,1,0.25,1984,,0
381121,687675,0,0.8029999999999999,2007,,0
381121,686159,0,0.237,2003,2011.0,0
381121,685590,0,0.992,1996,,0
381121,683891,0,0.688,2009,,0
381121,682596,0,1.0,1997,,0
381121,681613,0,0.39399999999999996,1992,2008.0,0
381121,675823,0,0.996,2004,,0
381121,674861,0,0.086,2008,,0
381121,674179,0,0.75,2005,,0
381121,670916,0,0.188,1997,,0
381121,669354,1,0.985,2000,,0
381121,663770,0,0.33299999999999996,2014,,0
381121,661370,0,0.479,2003,2003.0,0
381121,655624,0,0.78,2001,,0
381121,647082,0,0.05,2013,,0
381121,645569,1,0.405,2001,,0
381121,644135,0,0.98,1999,,0
381121,642351,0,1.0,2012,,0
381121,641745,0,0.878,1985,,0
381121,637305,0,0.243,1999,,0
381121,637263,1,1.0,1996,2007.0,0
381121,633171,0,0.98,1999,,0
381121,632566,1,0.589,2001,2009.0,0
381121,632230,0,0.51,2014,,0
381121,631165,1,0.2,2011,,0
381121,630553,0,0.96,2001,,0
381121,629944,0,0.4,2014,,0
381121,626565,0,1.0,2002,,0
381121,626063,0,0.51,2012,,0
381121,247309,1,0.4,2001,,0
381121,232787,1,0.08800000000000001,2011,,0
381522,701036,1,1.0,1992,,0
381522,644722,0,1.0,2014,,0
381814,697761,0,0.49,2010,,0
382858,707074,0,0.6,2015,,0
382858,696503,0,1.0,2015,,0
382858,649662,1,0.6,2012,,0
383483,725942,1,0.1,2005,,0
384339,84834,1,0.212,2001,,0
384939,481196,1,0.025,2015,,0
