EID,WZCODE,RECRNUM,RECDATE,TARGET
166491,ZP03,7.0,2015-08,0
170218,ZP02,42.0,2015-08,0
171002,ZP03,1.0,2015-08,0
171426,ZP01,2.0,2015-06,0
171426,ZP02,7.0,2015-06,0
173273,ZP02,17.0,2015-08,0
173273,ZP03,9.0,2015-08,0
175604,ZP01,1.0,2015-07,0
175604,ZP02,54.0,2015-08,0
175604,ZP03,,2014-12,0
176152,ZP03,5.0,2015-08,0
177188,ZP02,8.0,2015-07,0
177936,ZP02,7.0,2015-08,1
181798,ZP02,23.0,2015-08,0
181798,ZP03,7.0,2015-04,0
181804,ZP03,3.0,2015-07,0
183276,ZP03,6.0,2015-04,0
183770,ZP02,4.0,2015-08,0
183770,ZP03,,2014-11,0
184943,ZP03,2.0,2015-05,1
187520,ZP03,8.0,2015-08,0
189245,ZP02,9.0,2015-06,0
189245,ZP03,5.0,2015-08,0
189251,ZP01,11.0,2015-08,1
189251,ZP02,76.0,2015-08,1
189251,ZP03,7.0,2015-08,1
189544,ZP03,3.0,2015-04,0
191841,ZP02,10.0,2015-08,0
192128,ZP01,1.0,2015-05,0
193933,ZP03,2.0,2015-01,0
193982,ZP02,10.0,2015-08,0
195538,ZP01,3.0,2015-08,0
195538,ZP02,16.0,2015-08,0
196650,ZP01,12.0,2015-08,0
196650,ZP02,17.0,2015-08,0
200059,ZP02,6.0,2015-06,0
200552,ZP03,11.0,2015-08,0
200552,ZP02,,2014-10,0
201056,ZP02,6.0,2015-06,0
203383,ZP02,38.0,2015-08,0
203425,ZP01,210.0,2015-07,0
203425,ZP02,138.0,2015-08,0
203425,ZP03,106.0,2015-08,0
203729,ZP02,18.0,2015-08,0
203729,ZP03,,2014-11,0
207473,ZP02,3.0,2015-06,0
215675,ZP02,2.0,2015-08,0
216625,ZP02,7.0,2015-05,0
218211,ZP02,8.0,2015-07,0
220182,ZP01,3.0,2015-04,0
220182,ZP03,8.0,2015-04,0
222410,ZP03,6.0,2015-03,0
222410,ZP02,,2014-12,0
223212,ZP02,2.0,2015-01,0
224534,ZP02,1.0,2015-06,1
225948,ZP02,24.0,2015-08,0
225948,ZP01,,2014-09,0
226761,ZP03,10.0,2015-04,0
228051,ZP03,1.0,2015-08,0
230786,ZP02,11.0,2015-08,0
232388,ZP03,4.0,2015-08,1
233107,ZP03,4.0,2015-08,0
233811,ZP02,3.0,2015-04,0
233811,ZP03,8.0,2015-08,0
235251,ZP03,7.0,2015-02,0
235491,ZP02,1.0,2015-04,0
236172,ZP03,5.0,2015-06,0
236948,ZP03,2.0,2015-04,0
236948,ZP01,,2014-12,0
243370,ZP02,3.0,2015-08,0
245410,ZP02,3.0,2015-03,0
245563,ZP01,50.0,2015-08,1
245563,ZP02,140.0,2015-08,1
245563,ZP03,,2014-09,1
246823,ZP02,4.0,2015-08,0
246823,ZP01,,2014-11,0
246831,ZP02,12.0,2015-08,0
247681,ZP02,7.0,2015-08,0
248489,ZP02,6.0,2015-08,0
248489,ZP03,3.0,2015-06,0
251059,ZP01,1.0,2015-05,0
251059,ZP02,19.0,2015-05,0
251059,ZP03,35.0,2015-07,0
253770,ZP02,11.0,2015-08,0
253770,ZP03,2.0,2015-08,0
254165,ZP03,6.0,2015-04,0
254883,ZP02,12.0,2015-08,0
263599,ZP02,11.0,2015-07,0
263599,ZP03,6.0,2015-03,0
264671,ZP02,4.0,2015-07,0
264671,ZP01,,2014-11,0
266716,ZP02,17.0,2015-06,0
266716,ZP03,144.0,2015-08,0
267984,ZP02,112.0,2015-02,0
269844,ZP03,5.0,2015-02,0
270410,ZP03,2.0,2015-08,0
271573,ZP02,16.0,2015-08,0
271573,ZP03,16.0,2015-08,0
273129,ZP02,5.0,2015-03,0
273129,ZP03,1.0,2015-03,0
273323,ZP03,4.0,2015-07,0
273323,ZP02,,2014-09,0
274334,ZP01,3.0,2015-08,0
274334,ZP03,,2014-11,0
276807,ZP01,1.0,2015-05,0
276807,ZP02,12.0,2015-08,0
276807,ZP03,16.0,2015-08,0
278446,ZP03,2.0,2015-08,0
278466,ZP02,3.0,2015-06,0
278487,ZP02,123.0,2015-07,1
278487,ZP03,10.0,2015-06,1
278658,ZP02,53.0,2015-08,0
279857,ZP02,10.0,2015-08,0
279857,ZP03,9.0,2015-03,0
280391,ZP02,7.0,2015-04,0
280478,ZP02,9.0,2015-08,0
280478,ZP03,3.0,2015-04,0
281024,ZP02,31.0,2015-06,0
281024,ZP03,4.0,2015-01,0
281243,ZP02,6.0,2015-08,0
281243,ZP03,4.0,2015-07,0
283634,ZP02,9.0,2015-07,0
283634,ZP03,,2014-11,0
284977,ZP03,39.0,2015-08,0
284977,ZP02,,2014-11,0
285033,ZP02,5.0,2015-08,0
289387,ZP01,1.0,2015-03,0
289387,ZP02,17.0,2015-07,0
290057,ZP01,31.0,2015-08,0
290331,ZP03,32.0,2015-08,0
290707,ZP03,16.0,2015-08,0
291864,ZP02,7.0,2015-08,0
291872,ZP03,1.0,2015-06,0
292674,ZP02,3.0,2015-08,0
293940,ZP02,6.0,2015-07,0
293940,ZP03,21.0,2015-08,0
296320,ZP02,40.0,2015-08,0
296320,ZP03,43.0,2015-08,0
300459,ZP01,4.0,2015-05,0
300459,ZP02,22.0,2015-08,0
303290,ZP02,21.0,2015-08,0
303290,ZP01,,2014-12,0
304329,ZP02,4.0,2015-08,0
304442,ZP02,1.0,2015-03,0
304584,ZP02,1.0,2015-04,0
308158,ZP02,639.0,2015-07,0
308158,ZP03,476.0,2015-08,0
309074,ZP02,15.0,2015-07,0
309379,ZP02,5.0,2015-07,0
310787,ZP02,9.0,2015-07,0
312427,ZP01,15.0,2015-08,0
312427,ZP02,24.0,2015-08,0
315528,ZP01,3.0,2015-07,0
315528,ZP02,9.0,2015-08,0
317990,ZP02,9.0,2015-06,1
318702,ZP02,16.0,2015-04,0
319042,ZP02,5.0,2015-07,0
320662,ZP02,3.0,2015-06,0
322106,ZP01,42.0,2015-08,0
322106,ZP02,80.0,2015-08,0
322106,ZP03,,2014-10,0
322595,ZP02,1.0,2015-01,0
323682,ZP03,9.0,2015-08,0
326254,ZP02,2.0,2015-07,0
329859,ZP02,7.0,2015-08,0
329859,ZP03,52.0,2015-08,0
331107,ZP02,27.0,2015-08,0
331107,ZP01,,2014-12,0
331107,ZP03,,2014-12,0
338525,ZP02,1.0,2015-01,0
338951,ZP02,20.0,2015-06,0
339336,ZP01,17.0,2015-08,0
339336,ZP02,127.0,2015-08,0
339336,ZP03,39.0,2015-08,0
345279,ZP02,3.0,2015-08,0
346358,ZP03,19.0,2015-08,0
346517,ZP03,6.0,2015-08,0
347653,ZP02,20.0,2015-08,0
350428,ZP01,3.0,2015-08,0
350428,ZP02,34.0,2015-08,0
355366,ZP02,2.0,2015-08,0
355366,ZP03,1.0,2015-08,0
355572,ZP02,2.0,2015-03,1
355800,ZP01,2.0,2015-06,0
355800,ZP03,9.0,2015-05,0
361980,ZP02,2.0,2015-08,0
361980,ZP03,2.0,2015-08,0
362815,ZP02,2.0,2015-06,0
364116,ZP01,22.0,2015-08,0
364116,ZP03,2.0,2015-08,0
365435,ZP02,19.0,2015-05,0
365435,ZP03,,2014-09,0
365902,ZP01,1.0,2015-06,1
367496,ZP02,27.0,2015-08,0
367939,ZP03,4.0,2015-03,0
367939,ZP02,,2014-12,0
368463,ZP02,23.0,2015-08,0
368463,ZP03,6.0,2015-08,0
368902,ZP01,13.0,2015-08,0
370292,ZP03,2.0,2015-08,0
372644,ZP02,146.0,2015-08,0
372644,ZP03,82.0,2015-08,0
373461,ZP02,1.0,2015-07,1
373894,ZP02,3.0,2015-06,0
373894,ZP03,2.0,2015-06,0
374773,ZP02,58.0,2015-08,0
374773,ZP03,37.0,2015-08,0
374773,ZP01,,2014-10,0
377159,ZP02,11.0,2015-06,0
378297,ZP01,1.0,2015-01,0
378297,ZP02,18.0,2015-08,0
379458,ZP02,14.0,2015-04,0
380644,ZP03,10.0,2015-08,0
380644,ZP02,,2014-11,0
380644,ZP01,,2014-09,0
381337,ZP02,1.0,2015-08,0
381739,ZP02,126.0,2015-08,0
381739,ZP03,12.0,2015-08,0
382059,ZP03,1.0,2015-02,0
383539,ZP02,17.0,2015-08,0
387006,ZP02,4.0,2015-08,0
389699,ZP02,16.0,2015-08,0
391108,ZP03,6.0,2015-08,0
391852,ZP02,3.0,2015-08,0
393735,ZP02,6.0,2015-05,0
393735,ZP03,8.0,2015-04,0
393757,ZP02,1.0,2015-03,0
393896,ZP02,13.0,2015-01,0
393896,ZP03,11.0,2015-08,0
395690,ZP02,21.0,2015-08,0
395690,ZP03,15.0,2015-08,0
395690,ZP01,,2014-11,0
396434,ZP03,2.0,2015-04,0
397641,ZP03,4.0,2015-03,0
398017,ZP03,6.0,2015-04,0
398592,ZP02,14.0,2015-08,0
402275,ZP02,39.0,2015-08,1
402275,ZP03,12.0,2015-01,1
402275,ZP01,,2014-11,1
406336,ZP02,3.0,2015-08,0
408740,ZP02,109.0,2015-08,0
408740,ZP03,38.0,2015-08,0
412084,ZP02,50.0,2015-08,0
412084,ZP03,75.0,2015-07,0
413568,ZP02,2.0,2015-06,0
414734,ZP02,5.0,2015-07,0
417212,ZP01,6.0,2015-02,0
417212,ZP02,5.0,2015-08,0
421814,ZP03,4.0,2015-08,0
421814,ZP01,,2014-10,0
422573,ZP02,5.0,2015-08,0
425409,ZP03,1.0,2015-08,0
425961,ZP03,9.0,2015-08,0
427912,ZP02,5.0,2015-07,0
427912,ZP03,2.0,2015-06,0
433315,ZP02,11.0,2015-03,0
433455,ZP02,156.0,2015-08,0
433679,ZP02,15.0,2015-08,0
433679,ZP03,2.0,2015-08,0
433679,ZP01,,2014-10,0
433749,ZP03,2.0,2015-08,0
435089,ZP02,2.0,2015-06,0
437401,ZP01,5.0,2015-05,0
437401,ZP02,5.0,2015-04,0
437401,ZP03,13.0,2015-08,0
438040,ZP02,21.0,2015-08,0
438040,ZP01,,2014-12,0
438040,ZP03,,2014-09,0
441079,ZP02,2.0,2015-05,0
443224,ZP03,8.0,2015-08,1
444522,ZP03,9.0,2015-08,0
445546,ZP03,1.0,2015-05,1
445591,ZP02,23.0,2015-08,0
445757,ZP02,11.0,2015-08,0
445757,ZP03,,2014-09,0
452218,ZP03,8.0,2015-08,0
452797,ZP01,6.0,2015-05,1
456420,ZP02,2.0,2015-04,0
457476,ZP02,71.0,2015-08,0
458296,ZP02,7.0,2015-06,0
459374,ZP02,36.0,2015-08,0
459374,ZP03,,2014-12,0
459374,ZP01,,2014-09,0
459748,ZP03,13.0,2015-08,0
460418,ZP01,42.0,2015-08,0
460418,ZP02,172.0,2015-08,0
460418,ZP03,84.0,2015-08,0
460868,ZP02,51.0,2015-08,0
460868,ZP03,31.0,2015-05,0
464170,ZP02,14.0,2015-04,0
468088,ZP01,13.0,2015-08,0
468088,ZP02,25.0,2015-08,0
468088,ZP03,11.0,2015-08,0
468848,ZP02,33.0,2015-04,0
470148,ZP02,16.0,2015-06,0
470553,ZP03,1.0,2015-03,0
470553,ZP02,,2014-11,0
471327,ZP02,31.0,2015-08,0
471327,ZP03,6.0,2015-06,0
471327,ZP01,,2014-11,0
472419,ZP02,3.0,2015-04,0
473125,ZP03,16.0,2015-08,1
475072,ZP03,6.0,2015-06,0
475072,ZP02,,2014-12,0
477838,ZP03,5.0,2015-08,0
478859,ZP02,2.0,2015-08,0
481326,ZP02,3.0,2015-04,0
481534,ZP02,15.0,2015-08,0
481534,ZP01,,2014-09,0
482624,ZP01,9.0,2015-07,0
482624,ZP02,29.0,2015-08,0
482624,ZP03,,2014-12,0
491614,ZP02,6.0,2015-05,0
491614,ZP03,1.0,2015-04,0
493253,ZP02,30.0,2015-05,0
493253,ZP03,43.0,2015-07,0
493253,ZP01,,2014-11,0
494021,ZP02,13.0,2015-08,0
494134,ZP02,21.0,2015-05,1
494134,ZP03,18.0,2015-05,1
494180,ZP02,388.0,2015-08,0
494180,ZP03,173.0,2015-08,0
494180,ZP01,,2014-11,0
496079,ZP02,2.0,2015-08,0
496731,ZP02,2.0,2015-07,1
496731,ZP03,2.0,2015-01,1
499642,ZP02,15.0,2015-02,1
500383,ZP01,104.0,2015-08,0
500383,ZP02,157.0,2015-08,0
500383,ZP03,7.0,2015-08,0
500649,ZP02,35.0,2015-08,0
501468,ZP03,24.0,2015-08,0
501780,ZP02,3.0,2015-04,0
502181,ZP03,90.0,2015-08,0
503441,ZP02,27.0,2015-08,0
504584,ZP01,4.0,2015-05,0
504584,ZP03,61.0,2015-08,0
504949,ZP01,1.0,2015-07,0
504949,ZP02,72.0,2015-08,0
504949,ZP03,33.0,2015-08,0
506467,ZP01,32.0,2015-08,1
506467,ZP03,29.0,2015-08,1
507299,ZP02,114.0,2015-08,0
507299,ZP03,51.0,2015-08,0
509048,ZP03,13.0,2015-08,0
509288,ZP03,6.0,2015-06,0
509458,ZP03,68.0,2015-08,0
509613,ZP03,25.0,2015-08,0
510202,ZP03,3.0,2015-01,0
510398,ZP02,431.0,2015-08,1
510516,ZP03,52.0,2015-08,0
510662,ZP03,6.0,2015-06,0
511953,ZP03,8.0,2015-05,0
512806,ZP03,48.0,2015-08,0
512806,ZP02,,2014-12,0
514153,ZP02,7.0,2015-08,0
514153,ZP03,16.0,2015-08,0
515102,ZP02,76.0,2015-08,0
515102,ZP03,128.0,2015-06,0
516605,ZP01,3.0,2015-08,0
516605,ZP02,150.0,2015-08,0
516605,ZP03,33.0,2015-08,0
517231,ZP02,2.0,2015-04,0
517774,ZP03,1.0,2015-04,0
518785,ZP03,27.0,2015-08,0
519138,ZP01,1.0,2015-08,0
519138,ZP02,2.0,2015-08,0
519138,ZP03,2.0,2015-08,0
519605,ZP02,3.0,2015-06,0
519605,ZP03,9.0,2015-08,0
521118,ZP03,4.0,2015-04,0
522304,ZP03,6.0,2015-03,0
522395,ZP02,52.0,2015-06,1
523300,ZP01,2.0,2015-07,0
523427,ZP02,133.0,2015-08,0
202,ZP02,4.0,2015-08,0
2266,ZP03,2.0,2015-05,1
4583,ZP02,117.0,2015-08,0
4583,ZP03,78.0,2015-08,0
4583,ZP01,,2014-10,0
4650,ZP03,5.0,2015-08,0
5263,ZP03,3.0,2015-07,0
5264,ZP02,15.0,2015-08,0
5264,ZP03,4.0,2015-08,0
6068,ZP02,15.0,2015-08,0
6281,ZP02,28.0,2015-06,0
8799,ZP02,2.0,2015-03,0
11285,ZP02,22.0,2015-08,0
13537,ZP03,5.0,2015-08,0
14588,ZP03,4.0,2015-03,0
16893,ZP03,11.0,2015-08,0
17085,ZP02,27.0,2015-08,0
17226,ZP02,26.0,2015-08,0
17226,ZP03,27.0,2015-08,0
17515,ZP02,19.0,2015-07,0
18738,ZP02,11.0,2015-05,0
18738,ZP03,4.0,2015-06,0
22136,ZP02,45.0,2015-08,0
22136,ZP03,1.0,2015-04,0
22136,ZP01,,2014-10,0
23811,ZP02,2.0,2015-08,0
25634,ZP01,49.0,2015-08,0
25634,ZP02,71.0,2015-08,0
25634,ZP03,56.0,2015-08,0
27207,ZP02,1.0,2015-04,0
27641,ZP01,19.0,2015-08,0
27641,ZP02,71.0,2015-08,0
27641,ZP03,34.0,2015-08,0
27797,ZP02,7.0,2015-08,0
27923,ZP02,22.0,2015-08,0
28438,ZP02,19.0,2015-08,0
28438,ZP03,10.0,2015-08,0
33186,ZP02,6.0,2015-08,1
33873,ZP01,16.0,2015-05,0
33873,ZP03,31.0,2015-08,0
36262,ZP03,6.0,2015-08,0
36319,ZP02,3.0,2015-08,0
37522,ZP02,7.0,2015-05,0
37522,ZP03,19.0,2015-08,0
40240,ZP02,4.0,2015-08,0
40240,ZP03,,2014-12,0
40349,ZP01,1.0,2015-08,0
43411,ZP02,14.0,2015-04,0
43411,ZP03,7.0,2015-04,0
43959,ZP02,6.0,2015-02,0
43959,ZP03,1.0,2015-01,0
44736,ZP02,2.0,2015-02,0
45258,ZP01,11.0,2015-08,0
45258,ZP02,53.0,2015-08,0
45258,ZP03,14.0,2015-02,0
45786,ZP02,2.0,2015-03,0
48816,ZP02,9.0,2015-08,0
49117,ZP03,3.0,2015-05,0
49377,ZP02,43.0,2015-08,0
49377,ZP01,,2014-09,0
49976,ZP02,132.0,2015-08,0
49976,ZP03,62.0,2015-08,0
49976,ZP01,,2014-10,0
60038,ZP03,7.0,2015-08,0
60591,ZP02,5.0,2015-03,0
62123,ZP03,12.0,2015-08,0
63136,ZP01,32.0,2015-04,0
63722,ZP02,6.0,2015-08,0
63722,ZP03,2.0,2015-08,0
67551,ZP02,9.0,2015-01,0
67551,ZP03,20.0,2015-05,0
72487,ZP03,9.0,2015-01,0
72978,ZP01,1.0,2015-06,0
72978,ZP02,6.0,2015-05,0
73024,ZP02,3.0,2015-08,0
73726,ZP02,14.0,2015-08,0
73726,ZP03,2.0,2015-06,0
75013,ZP03,86.0,2015-07,0
75069,ZP02,2.0,2015-08,1
75069,ZP03,49.0,2015-08,1
75508,ZP03,9.0,2015-06,0
76848,ZP02,5.0,2015-07,0
77821,ZP01,6.0,2015-05,0
77821,ZP03,10.0,2015-04,0
77821,ZP02,,2014-09,0
78042,ZP02,8.0,2015-08,0
78328,ZP02,4.0,2015-07,0
79717,ZP02,2.0,2015-04,0
81899,ZP02,1.0,2015-05,0
85560,ZP02,12.0,2015-08,0
85560,ZP03,19.0,2015-08,0
87179,ZP02,10.0,2015-08,0
87179,ZP03,9.0,2015-05,0
87691,ZP02,9.0,2015-08,0
88364,ZP02,20.0,2015-08,0
91763,ZP01,15.0,2015-08,1
91763,ZP02,190.0,2015-08,1
91763,ZP03,26.0,2015-08,1
95759,ZP02,32.0,2015-08,0
95759,ZP03,27.0,2015-08,0
96327,ZP02,14.0,2015-08,0
96327,ZP03,3.0,2015-05,0
98214,ZP02,3.0,2015-02,0
103258,ZP02,20.0,2015-08,0
103258,ZP03,15.0,2015-08,0
105927,ZP02,8.0,2015-02,0
106806,ZP03,72.0,2015-08,0
106806,ZP02,,2014-11,0
107713,ZP02,4.0,2015-08,0
107713,ZP03,3.0,2015-07,0
110611,ZP02,4.0,2015-08,0
113635,ZP02,16.0,2015-08,0
113635,ZP03,,2014-11,0
114911,ZP01,41.0,2015-08,0
114911,ZP03,2.0,2015-07,0
114963,ZP02,13.0,2015-08,0
115727,ZP02,9.0,2015-08,1
118027,ZP02,6.0,2015-04,0
118544,ZP01,13.0,2015-05,1
118544,ZP02,,2014-09,1
119172,ZP03,35.0,2015-08,0
120291,ZP03,7.0,2015-04,0
123075,ZP03,2.0,2015-08,0
124463,ZP01,7.0,2015-05,0
124463,ZP02,48.0,2015-08,0
124463,ZP03,12.0,2015-07,0
125812,ZP02,7.0,2015-05,0
127163,ZP03,76.0,2015-02,0
128499,ZP03,1.0,2015-01,0
131090,ZP03,18.0,2015-08,0
133059,ZP02,18.0,2015-08,0
133840,ZP01,29.0,2015-08,0
134906,ZP02,3.0,2015-03,0
141103,ZP02,14.0,2015-07,0
142287,ZP03,1.0,2015-08,0
143315,ZP01,6.0,2015-08,0
144231,ZP01,6.0,2015-06,0
144231,ZP02,91.0,2015-08,0
145858,ZP02,7.0,2015-08,0
146214,ZP02,6.0,2015-08,0
146911,ZP02,120.0,2015-08,0
146911,ZP01,,2014-10,0
147366,ZP02,4.0,2015-05,0
147366,ZP03,5.0,2015-04,0
147861,ZP03,1.0,2015-01,0
147861,ZP02,,2014-12,0
150176,ZP01,37.0,2015-08,0
150176,ZP02,75.0,2015-08,0
150176,ZP03,25.0,2015-08,0
150361,ZP02,6.0,2015-08,0
150536,ZP02,12.0,2015-05,0
150536,ZP03,,2014-10,0
151119,ZP03,10.0,2015-08,0
153497,ZP02,52.0,2015-08,0
153497,ZP03,26.0,2015-08,0
155233,ZP02,8.0,2015-06,1
155233,ZP03,8.0,2015-06,1
155528,ZP01,10.0,2015-04,0
155528,ZP02,57.0,2015-08,0
155528,ZP03,10.0,2015-06,0
155533,ZP03,27.0,2015-08,0
157864,ZP02,32.0,2015-08,1
157864,ZP03,3.0,2015-01,1
157864,ZP01,,2014-12,1
158702,ZP02,5.0,2015-04,0
159179,ZP02,6.0,2015-08,0
159179,ZP03,,2014-12,0
159420,ZP03,16.0,2015-08,1
159420,ZP01,,2014-10,1
159972,ZP02,7.0,2015-02,0
159972,ZP03,2.0,2015-05,0
160348,ZP02,61.0,2015-08,0
161304,ZP03,18.0,2015-07,0
162584,ZP01,13.0,2015-07,0
162584,ZP02,10.0,2015-08,0
162584,ZP03,12.0,2015-01,0
163092,ZP02,17.0,2015-08,0
164098,ZP02,15.0,2015-08,0
164098,ZP03,9.0,2015-08,0
164098,ZP01,,2014-10,0
166205,ZP02,4.0,2015-07,1
166668,ZP02,11.0,2015-08,0
166668,ZP03,5.0,2015-08,0
166668,ZP01,,2014-09,0
168445,ZP02,10.0,2015-04,0
169076,ZP02,33.0,2015-08,0
176367,ZP01,28.0,2015-08,0
176367,ZP02,146.0,2015-08,0
176367,ZP03,91.0,2015-08,0
180890,ZP02,2.0,2015-04,0
180939,ZP02,3.0,2015-08,0
182099,ZP03,17.0,2015-05,1
182960,ZP02,48.0,2015-08,0
183929,ZP02,18.0,2015-07,0
183929,ZP03,1.0,2015-07,0
187295,ZP01,2.0,2015-08,0
187295,ZP03,4.0,2015-06,0
187807,ZP03,3.0,2015-06,0
188602,ZP02,39.0,2015-08,0
188602,ZP03,11.0,2015-08,0
189579,ZP02,5.0,2015-05,0
189579,ZP03,11.0,2015-02,0
189579,ZP01,,2014-10,0
193001,ZP02,1.0,2015-08,0
196031,ZP03,6.0,2015-08,0
199694,ZP03,11.0,2015-08,1
206512,ZP03,2.0,2015-06,0
208036,ZP01,7.0,2015-08,0
208036,ZP02,81.0,2015-08,0
211285,ZP03,8.0,2015-03,0
212875,ZP02,2.0,2015-05,0
212875,ZP03,,2014-09,0
212986,ZP01,6.0,2015-08,0
212986,ZP02,94.0,2015-08,0
212986,ZP03,56.0,2015-08,0
213125,ZP02,19.0,2015-08,1
213125,ZP01,,2014-12,1
216554,ZP02,19.0,2015-07,0
216554,ZP03,9.0,2015-08,0
219783,ZP03,6.0,2015-07,0
220691,ZP02,2.0,2015-06,0
220691,ZP01,,2014-10,0
224726,ZP03,14.0,2015-07,0
228756,ZP02,4.0,2015-03,0
230907,ZP02,47.0,2015-08,0
230907,ZP03,16.0,2015-02,0
230910,ZP02,1.0,2015-08,0
230910,ZP03,7.0,2015-06,0
232167,ZP02,1.0,2015-05,0
235161,ZP02,92.0,2015-08,0
235161,ZP01,,2014-10,0
238200,ZP02,31.0,2015-08,1
238200,ZP03,36.0,2015-08,1
238413,ZP02,2.0,2015-08,0
239567,ZP01,39.0,2015-08,0
243586,ZP02,2.0,2015-06,0
243727,ZP03,7.0,2015-06,0
243727,ZP02,,2014-10,0
248025,ZP01,20.0,2015-05,0
248025,ZP02,7.0,2015-01,0
248025,ZP03,19.0,2015-06,0
248629,ZP03,23.0,2015-08,0
250279,ZP02,11.0,2015-01,0
250878,ZP02,15.0,2015-08,0
251191,ZP01,2.0,2015-08,0
251191,ZP02,4.0,2015-08,0
251308,ZP02,1.0,2015-05,0
251658,ZP03,4.0,2015-08,0
251664,ZP03,2.0,2015-04,0
251664,ZP02,,2014-09,0
251833,ZP03,19.0,2015-08,0
252950,ZP02,26.0,2015-08,0
256371,ZP02,49.0,2015-08,0
256644,ZP02,17.0,2015-08,0
259517,ZP02,10.0,2015-06,0
259517,ZP03,5.0,2015-02,0
261530,ZP01,1.0,2015-08,0
263534,ZP03,2.0,2015-06,0
263729,ZP02,12.0,2015-06,0
263756,ZP01,22.0,2015-03,0
263756,ZP02,154.0,2015-08,0
263756,ZP03,51.0,2015-08,0
263969,ZP02,1.0,2015-01,0
264700,ZP03,20.0,2015-07,0
264700,ZP01,,2014-12,0
265017,ZP01,53.0,2015-08,0
265017,ZP02,317.0,2015-08,0
268562,ZP02,3.0,2015-03,1
269371,ZP02,39.0,2015-08,0
269371,ZP03,4.0,2015-02,0
271117,ZP01,1.0,2015-01,1
271679,ZP02,1.0,2015-08,0
274650,ZP02,14.0,2015-08,0
274650,ZP01,,2014-09,0
275416,ZP02,22.0,2015-08,0
277437,ZP01,9.0,2015-07,0
277437,ZP03,2.0,2015-07,0
277572,ZP02,1.0,2015-07,0
281357,ZP02,31.0,2015-07,0
281357,ZP03,27.0,2015-08,0
282096,ZP02,2.0,2015-03,1
282096,ZP03,2.0,2015-04,1
285485,ZP02,6.0,2015-08,0
287235,ZP02,36.0,2015-04,0
287235,ZP03,16.0,2015-02,0
287847,ZP02,7.0,2015-05,0
290637,ZP02,34.0,2015-08,0
290637,ZP03,1.0,2015-04,0
291048,ZP02,14.0,2015-08,0
291788,ZP02,94.0,2015-08,0
291788,ZP03,62.0,2015-08,0
291791,ZP01,6.0,2015-08,0
291791,ZP02,9.0,2015-03,0
294681,ZP02,7.0,2015-04,1
295014,ZP03,6.0,2015-04,0
297269,ZP02,14.0,2015-08,0
297269,ZP03,5.0,2015-03,0
297451,ZP02,41.0,2015-08,0
297451,ZP03,10.0,2015-08,0
297452,ZP02,19.0,2015-08,0
297836,ZP02,20.0,2015-07,1
298429,ZP01,2.0,2015-05,0
298429,ZP02,3.0,2015-04,0
298526,ZP01,4.0,2015-06,0
298526,ZP02,16.0,2015-04,0
298526,ZP03,26.0,2015-08,0
301004,ZP02,9.0,2015-08,0
301673,ZP02,31.0,2015-08,0
302649,ZP02,27.0,2015-08,0
306312,ZP02,3.0,2015-08,0
308091,ZP02,1.0,2015-04,0
312914,ZP02,3.0,2015-08,0
315732,ZP02,14.0,2015-08,0
317027,ZP03,4.0,2015-08,0
317445,ZP02,4.0,2015-03,0
317445,ZP03,4.0,2015-08,0
318188,ZP03,15.0,2015-08,0
318188,ZP02,,2014-12,0
319322,ZP02,3.0,2015-08,0
319322,ZP03,,2014-10,0
319487,ZP01,3.0,2015-08,0
321921,ZP03,31.0,2015-08,0
322685,ZP02,22.0,2015-08,0
323311,ZP02,3.0,2015-03,0
326995,ZP02,23.0,2015-08,0
326995,ZP03,10.0,2015-08,0
327257,ZP01,5.0,2015-08,0
327257,ZP02,23.0,2015-08,0
327257,ZP03,5.0,2015-03,0
328144,ZP02,1.0,2015-03,0
330356,ZP01,1.0,2015-03,0
330356,ZP02,,2014-09,0
330660,ZP02,22.0,2015-06,0
331024,ZP01,1.0,2015-08,0
331024,ZP02,14.0,2015-08,0
331024,ZP03,12.0,2015-08,0
331131,ZP02,38.0,2015-08,0
331131,ZP03,31.0,2015-08,0
333534,ZP02,104.0,2015-08,0
333534,ZP03,81.0,2015-08,0
339756,ZP02,62.0,2015-08,0
339756,ZP03,59.0,2015-08,0
341277,ZP02,9.0,2015-08,0
341676,ZP01,2.0,2015-07,0
341676,ZP02,46.0,2015-08,0
341676,ZP03,54.0,2015-08,0
342484,ZP02,39.0,2015-08,0
343360,ZP02,1.0,2015-02,0
343360,ZP03,27.0,2015-08,0
343839,ZP03,7.0,2015-08,0
347629,ZP03,29.0,2015-08,0
348669,ZP02,7.0,2015-07,0
348669,ZP03,12.0,2015-06,0
349184,ZP02,18.0,2015-07,0
349184,ZP03,3.0,2015-03,0
352193,ZP02,11.0,2015-07,0
352607,ZP03,57.0,2015-05,0
354580,ZP03,1.0,2015-08,1
354580,ZP01,,2014-12,1
356152,ZP02,8.0,2015-07,0
357605,ZP02,62.0,2015-08,0
357605,ZP03,3.0,2015-01,0
357605,ZP01,,2014-12,0
361344,ZP02,16.0,2015-08,0
361344,ZP03,34.0,2015-06,0
366954,ZP03,17.0,2015-04,0
368730,ZP02,44.0,2015-07,0
373614,ZP03,3.0,2015-03,1
373643,ZP03,1.0,2015-01,1
375867,ZP01,5.0,2015-02,0
375867,ZP02,58.0,2015-08,0
