EID,TYPECODE,DJDATE,IFHOME,TARGET
310965,3087257,2013-10,1,0
311528,5641075,2015-07,0,0
324807,4366681,2014-07,1,0
326927,3037874,2013-10,1,0
340491,5030092,2015-02,0,0
340491,4029984,2014-02,1,0
340491,5029340,2015-02,0,0
340491,4207376,2014-05,0,0
340491,5006492,2015-02,1,0
340491,5009101,2015-02,1,0
340491,5036618,2015-03,1,0
340491,4088288,2014-04,1,0
340491,4983413,2015-02,0,0
340491,5005603,2015-02,0,0
340491,4469594,2014-08,1,0
340491,4302266,2014-07,0,0
340491,4517845,2014-09,0,0
340491,4713681,2014-11,0,0
340491,4519355,2014-09,0,0
340491,4246581,2014-06,0,0
340491,4601664,2014-10,1,0
351203,3111812,2013-11,0,0
351203,3187518,2013-12,0,0
351203,5556218,2015-07,0,0
351492,5756262,2015-08,0,0
351909,5512466,2015-07,0,0
351928,4786120,2014-11,0,0
351928,5371390,2015-06,0,0
351928,5207983,2015-04,0,0
351928,4711049,2014-11,0,0
351928,4668523,2014-10,1,0
351928,4786601,2014-11,0,0
351928,4914229,2015-01,0,0
351928,4308219,2014-07,0,0
351928,4494998,2014-08,1,0
351928,5669512,2015-08,0,0
351928,4997141,2015-02,1,0
351928,4506574,2014-09,1,0
355519,4705164,2014-11,1,0
355519,4929398,2015-01,1,0
361717,4198341,2014-05,1,0
361717,4470788,2014-08,1,0
363204,5343841,2015-05,1,0
363204,4064970,2014-03,1,0
363204,4913542,2015-01,1,0
363204,4085662,2014-04,1,0
363204,4498023,2014-08,1,0
363204,4930545,2015-01,1,0
363204,4307959,2014-07,1,0
363204,4832742,2014-12,1,0
363204,4649419,2014-10,1,0
380593,5018341,2015-02,1,0
383035,4024336,2014-02,0,0
383035,4845527,2014-12,0,0
384339,4944142,2015-01,1,0
386589,5119522,2015-03,0,0
386589,4218060,2014-06,0,0
386589,4309049,2014-07,0,0
386589,4006748,2014-01,0,0
393646,5637264,2015-07,1,1
397467,3017615,2013-09,1,0
397467,3017613,2013-09,1,0
397467,3058570,2013-10,1,0
397467,3084274,2013-10,0,0
397467,4147511,2014-05,1,0
397467,5285744,2015-05,1,0
397467,4206277,2014-05,1,0
397467,3990356,2014-01,1,0
397467,4647524,2014-10,1,0
397467,5006857,2015-02,1,0
397467,4424882,2014-08,1,0
397467,4985614,2015-02,0,0
397467,4857526,2014-12,1,0
397467,4101334,2014-04,1,0
397467,4924319,2015-01,0,0
397467,5629293,2015-07,1,0
397467,5262106,2015-05,1,0
397467,4794823,2014-12,0,0
397467,5529442,2015-07,1,0
397467,4969582,2015-01,1,0
397467,4969942,2015-01,1,0
397467,4763333,2014-11,1,0
397467,5285681,2015-05,1,0
397467,5583686,2015-07,0,0
397467,4194403,2014-05,1,0
397467,5602866,2015-07,1,0
397467,5489336,2015-06,1,0
397467,5012066,2015-02,1,0
397467,5556523,2015-07,1,0
397467,5454621,2015-06,1,0
398241,3222408,2013-12,1,0
398241,5009212,2015-02,1,0
417338,4282188,2014-06,1,0
417338,4576976,2014-09,1,0
419052,3068994,2013-10,0,0
419052,5364505,2015-06,1,0
419052,5117977,2015-03,1,0
419052,5620203,2015-07,1,0
419052,4974660,2015-01,1,0
423435,3186416,2013-12,0,0
423435,4801144,2014-12,0,0
424848,5698466,2015-08,0,0
424848,3217761,2013-12,1,0
424848,5720791,2015-08,0,0
424848,3158701,2013-11,1,0
424848,4069303,2014-03,1,0
424848,4748846,2014-11,0,0
424848,4735301,2014-11,1,0
424848,4817322,2014-12,1,0
424848,4767226,2014-11,0,0
424848,3981495,2014-01,1,0
424848,4289212,2014-06,0,0
424848,4060072,2014-03,1,0
424848,4513316,2014-09,1,0
424848,4816055,2014-12,0,0
424848,3990390,2014-01,1,0
424848,4758692,2014-11,1,0
424848,4100429,2014-04,1,0
424848,4879596,2014-12,0,0
424848,4129799,2014-04,1,0
432690,4445861,2014-08,1,0
435665,3229842,2013-12,1,0
435665,4895002,2014-12,1,0
436907,3173803,2013-12,1,0
436907,3228023,2013-12,1,0
436907,3072776,2013-10,1,0
436907,3239856,2013-12,1,0
436907,3232224,2013-12,1,0
436907,3173795,2013-12,1,0
436907,4886557,2014-12,1,0
436907,4691981,2014-11,0,0
436907,4854469,2014-12,1,0
436907,4737461,2014-11,1,0
436907,4102648,2014-04,1,0
436907,4854502,2014-12,1,0
436907,4854506,2014-12,1,0
436907,4815044,2014-12,1,0
436907,4307193,2014-07,1,0
436907,4810819,2014-12,1,0
436907,4725061,2014-11,1,0
436907,4240902,2014-06,1,0
436907,4775770,2014-11,1,0
436907,4737214,2014-11,1,0
436907,4836848,2014-12,1,0
438215,3222408,2013-12,1,0
457605,3994278,2014-01,1,0
460205,4758224,2014-11,0,0
464287,3027097,2013-09,1,0
464287,4055773,2014-03,1,0
467964,5019944,2015-02,0,0
467964,4342397,2014-07,1,0
467964,5261706,2015-05,1,0
467964,4581205,2014-09,1,0
467964,4128883,2014-04,1,0
497970,3186078,2013-12,1,0
497970,4944623,2015-01,1,0
497970,4295225,2014-06,1,0
498426,3106748,2013-11,0,0
498426,3105631,2013-11,0,0
499262,3181463,2013-12,1,0
499857,4895002,2014-12,1,0
499857,4869903,2014-12,1,0
513856,3229842,2013-12,1,0
513856,4895002,2014-12,1,0
514737,2972022,2013-09,1,0
518405,3203168,2013-12,0,0
518405,3186295,2013-12,1,0
518405,2982272,2013-09,0,0
518405,2995862,2013-09,1,0
518405,3193033,2013-12,0,0
518405,3203120,2013-12,0,0
518405,2978236,2013-09,1,0
518405,4163057,2014-05,0,0
518405,4691663,2014-11,0,0
518405,4386497,2014-07,0,0
518405,4249581,2014-06,1,0
518405,4481193,2014-08,0,0
518405,4183538,2014-05,0,0
518405,4501339,2014-09,0,0
518405,4699026,2014-11,1,0
518405,4228864,2014-06,0,0
518405,4399962,2014-07,1,0
518405,4930157,2015-01,0,0
518405,4644546,2014-10,1,0
518405,4981890,2015-02,0,0
518405,4644540,2014-10,1,0
518405,5107658,2015-03,0,0
518405,5363288,2015-06,0,0
518405,5499260,2015-07,1,0
518405,5755924,2015-08,1,0
518405,5323551,2015-05,0,0
518405,5271802,2015-05,0,0
518405,5362392,2015-06,0,0
518405,5455285,2015-06,0,0
519860,4767111,2014-11,0,0
521394,5624028,2015-07,1,0
521394,4791423,2014-12,1,0
252,4917365,2015-01,1,0
252,4012989,2014-02,1,0
4308,4826920,2014-12,1,0
12089,5489700,2015-06,1,0
12089,4509027,2014-09,1,0
12089,4463956,2014-08,1,0
12089,5384964,2015-06,1,0
12089,4463958,2014-08,1,0
12089,5225101,2015-04,1,0
12089,4298503,2014-06,1,0
12089,4142089,2014-05,1,0
12089,5360008,2015-06,1,0
12089,5468207,2015-06,1,0
12089,4224101,2014-06,1,0
14134,5686468,2015-08,1,0
16876,4237171,2014-06,0,0
16876,4972567,2015-01,0,0
16876,4160528,2014-05,0,0
16876,4221236,2014-06,0,0
16876,4973133,2015-01,0,0
16876,5075853,2015-03,0,0
18534,5707714,2015-08,0,0
18534,5535718,2015-07,0,0
18534,5707714,2015-08,0,0
51399,4145405,2014-05,1,0
56232,5625794,2015-07,0,0
56877,4751498,2014-11,1,0
80031,4631473,2014-10,0,0
80031,4407367,2014-07,1,0
80031,5538639,2015-07,0,0
93761,4944623,2015-01,1,0
93761,5762020,2015-08,1,0
93761,5112565,2015-03,1,0
94262,4878962,2014-12,1,0
94262,5382657,2015-06,1,0
94262,5644480,2015-07,1,0
105893,3035287,2013-10,1,0
105893,3219833,2013-12,1,0
105893,3183185,2013-12,1,0
105893,3173499,2013-12,1,0
105893,3073812,2013-10,1,0
105893,3029530,2013-09,1,0
105893,3165305,2013-11,1,0
105893,4551670,2014-09,1,0
105893,5378189,2015-06,1,0
105893,4607219,2014-10,1,0
105893,5479452,2015-06,1,0
105893,4889524,2014-12,1,0
105893,4779699,2014-11,1,0
105893,5616083,2015-07,1,0
105893,4308021,2014-07,1,0
105893,4316810,2014-07,1,0
105893,4742127,2014-11,1,0
105893,4517703,2014-09,1,0
105893,4779856,2014-11,1,0
105893,4309020,2014-07,1,0
105893,3970213,2014-01,1,0
105893,5674674,2015-08,1,0
105893,4791770,2014-12,1,0
105893,3014044,2013-09,1,0
105893,3012436,2013-09,1,0
107193,5330890,2015-05,1,0
107193,5354847,2015-05,1,0
107193,5492855,2015-07,1,0
110425,5720542,2015-08,0,0
117374,3166169,2013-11,1,0
117374,5335788,2015-05,0,0
117374,4203709,2014-05,1,0
118315,4308362,2014-07,0,0
121100,4822958,2014-12,0,0
139458,4684211,2014-10,0,0
139458,5564323,2015-07,1,0
139458,4451128,2014-08,0,0
139458,4035283,2014-03,0,0
140980,4701634,2014-11,1,1
140980,4796901,2014-12,1,1
143572,5665932,2015-08,1,0
143572,4591481,2014-09,1,0
143572,4961564,2015-01,1,0
147274,4558724,2014-09,0,0
159475,4826549,2014-12,1,0
159475,4983423,2015-02,1,0
159475,4048876,2014-03,1,0
165400,5143544,2015-03,1,0
165400,5663348,2015-08,1,0
165400,5228948,2015-04,1,0
167524,5618052,2015-07,1,0
172951,4874977,2014-12,0,1
177971,5040819,2015-03,0,0
177971,5042864,2015-03,0,0
179875,4930222,2015-01,1,0
179875,5119883,2015-03,1,0
179875,4592973,2014-09,1,0
179875,4523669,2014-09,1,0
179875,5431003,2015-06,1,0
179875,5430999,2015-06,1,0
179875,5113464,2015-03,1,0
200845,3008588,2013-09,0,0
200845,3178007,2013-12,0,0
200845,3197077,2013-12,1,0
200845,3094010,2013-10,0,0
200845,4620643,2014-10,0,0
200845,4738490,2014-11,0,0
201801,4813674,2014-12,1,0
208320,3175212,2013-12,1,0
208320,3010226,2013-09,1,0
208320,3135723,2013-11,1,0
208320,5788039,2015-08,1,0
217295,3156419,2013-11,0,1
217295,4339614,2014-07,0,1
217339,3084363,2013-10,1,0
217339,3242257,2013-12,1,0
217339,4642495,2014-10,1,0
217339,4760873,2014-11,1,0
217339,4944142,2015-01,1,0
219167,5704617,2015-08,0,0
219444,4456025,2014-08,1,0
219444,4227912,2014-06,0,0
227362,3122452,2013-11,1,0
227362,3210305,2013-12,1,0
227362,4239964,2014-06,1,0
227362,4131097,2014-04,1,0
227362,4434290,2014-08,1,0
227975,5282021,2015-05,0,0
227975,5166827,2015-04,0,0
228018,4078229,2014-04,1,0
228018,4753254,2014-11,1,0
229917,5543122,2015-07,0,0
229917,4731081,2014-11,1,0
231270,3238493,2013-12,1,0
231270,5698124,2015-08,1,0
231270,4478390,2014-08,1,0
237695,4110465,2014-04,0,0
237839,4705164,2014-11,1,0
243489,4108157,2014-04,0,0
243489,5720451,2015-08,0,0
243489,5149266,2015-04,1,0
243489,5355798,2015-05,1,0
253029,5569305,2015-07,1,0
253029,5171289,2015-04,1,0
253029,5454402,2015-06,1,0
258227,5253565,2015-05,1,0
260405,4346830,2014-07,1,0
260405,4964537,2015-01,0,0
260405,5349559,2015-05,0,0
279374,4064910,2014-03,0,0
288748,2978869,2013-09,0,0
288748,4496955,2014-08,1,0
288748,5375958,2015-06,1,0
295933,3181361,2013-12,1,0
295933,4570846,2014-09,1,0
295933,5563123,2015-07,1,0
295933,5459549,2015-06,1,0
295933,4232752,2014-06,1,0
295933,4695026,2014-11,1,0
295933,4107576,2014-04,1,0
295933,4126279,2014-04,1,0
295933,5319573,2015-05,1,0
299089,4154760,2014-05,1,0
327039,4197131,2014-05,1,0
327039,4197131,2014-05,1,0
332172,3068994,2013-10,0,0
332172,3220008,2013-12,0,0
332172,4713327,2014-11,0,0
332172,4418394,2014-08,0,0
332172,4401200,2014-07,0,0
352441,5468296,2015-06,0,0
363470,4947973,2015-01,0,0
372926,3229842,2013-12,1,0
372926,4538452,2014-09,1,0
372926,4396649,2014-07,1,0
385432,4274368,2014-06,1,0
385432,4262697,2014-06,1,0
387575,5151388,2015-04,1,0
400248,4307395,2014-07,1,0
400703,4823555,2014-12,0,0
407628,4280959,2014-06,0,0
407628,5511402,2015-07,0,0
409873,4141753,2014-05,1,0
409873,5390950,2015-06,1,0
426675,3081241,2013-10,0,0
426675,3214860,2013-12,0,0
429306,4275939,2014-06,1,0
429306,5339065,2015-05,1,0
438539,5549151,2015-07,1,0
438539,4263373,2014-06,1,0
439882,3217608,2013-12,1,0
439882,4640158,2014-10,0,0
439882,4203244,2014-05,1,0
439882,5521358,2015-07,1,0
450716,5465196,2015-06,0,0
450716,5745612,2015-08,0,0
450716,5527967,2015-07,0,0
450716,5498135,2015-07,0,0
452028,4022761,2014-02,1,0
453663,3190885,2013-12,1,0
453663,4752378,2014-11,1,0
453663,4502121,2014-09,1,0
454881,3004264,2013-09,1,0
454881,5368321,2015-06,0,0
454881,5391504,2015-06,0,0
454881,5061803,2015-03,0,0
454881,5147853,2015-03,0,0
454881,4857002,2014-12,0,0
454881,5609264,2015-07,0,0
454881,4281584,2014-06,0,0
454881,4328115,2014-07,0,0
454881,4981756,2015-02,1,0
454881,4642853,2014-10,0,0
454881,5468235,2015-06,0,0
454881,4878194,2014-12,1,0
456706,4040324,2014-03,0,0
457256,5408985,2015-06,1,0
462434,4034473,2014-02,1,0
462434,4917365,2015-01,1,0
462434,4006751,2014-01,1,0
462434,4700998,2014-11,1,0
462434,5468259,2015-06,1,0
472977,4070770,2014-03,0,0
472977,5515570,2015-07,0,0
476656,4984661,2015-02,1,0
481298,5789353,2015-08,1,0
483219,4110871,2014-04,1,0
484429,3194469,2013-12,1,0
499622,5698249,2015-08,1,0
499622,4257090,2014-06,1,0
499622,5602043,2015-07,1,0
499622,4610174,2014-10,1,0
499622,4095524,2014-04,1,0
499622,5112073,2015-03,1,0
500993,3122577,2013-11,1,0
502928,4705624,2014-11,1,0
506434,3149878,2013-11,0,0
506434,3044813,2013-10,0,0
506434,2996543,2013-09,0,0
508780,3124002,2013-11,1,0
508780,4110842,2014-04,1,0
508780,4148668,2014-05,1,0
508780,5354535,2015-05,1,0
508780,4383940,2014-07,1,0
508780,4655139,2014-10,1,0
508780,4015395,2014-02,1,0
508780,4631090,2014-10,1,0
508780,3992889,2014-01,1,0
508780,4270581,2014-06,1,0
508780,4763328,2014-11,1,0
508780,4335862,2014-07,1,0
512749,5225632,2015-04,1,0
517459,5220785,2015-04,1,0
2065,4141753,2014-05,1,0
2065,5390950,2015-06,1,0
11848,5593126,2015-07,0,0
13505,3239152,2013-12,1,0
18834,4786595,2014-11,0,0
18834,5444826,2015-06,0,0
18834,4486555,2014-08,0,0
18834,4368487,2014-07,0,0
18834,4089735,2014-04,1,0
19235,3229842,2013-12,1,0
20211,4741394,2014-11,0,0
20211,4871390,2014-12,0,0
20211,5573620,2015-07,0,0
20211,4229187,2014-06,0,0
20211,5086644,2015-03,0,0
22048,4498019,2014-08,1,0
29895,4034473,2014-02,1,0
29895,4917365,2015-01,1,0
34664,2999546,2013-09,0,0
46317,4003956,2014-01,1,0
46317,5675550,2015-08,0,0
46317,4926737,2015-01,0,0
60070,3221319,2013-12,1,0
60070,4026576,2014-02,0,0
60070,4748985,2014-11,1,0
60070,5659906,2015-08,1,0
60070,4470810,2014-08,1,0
60070,4050949,2014-03,1,0
60070,4343625,2014-07,1,0
60466,4982257,2015-02,0,0
65679,5247144,2015-04,0,0
73202,5473869,2015-06,0,0
73529,4857838,2014-12,1,1
73529,5438125,2015-06,0,1
73529,4791787,2014-12,0,1
73529,4868664,2014-12,0,1
73529,5541457,2015-07,0,1
76022,4701635,2014-11,1,0
84216,5511622,2015-07,1,0
84216,5511621,2015-07,1,0
84216,4795807,2014-12,1,0
102532,4862583,2014-12,0,1
102532,5758836,2015-08,0,1
113301,4816506,2014-12,1,0
114462,3994742,2014-01,1,0
117999,4197940,2014-05,0,0
118959,3224449,2013-12,1,0
118959,3217832,2013-12,1,0
118959,3217438,2013-12,1,0
118959,3199405,2013-12,1,0
118959,3189594,2013-12,1,0
118959,3199434,2013-12,1,0
118959,3233327,2013-12,1,0
118959,3230359,2013-12,1,0
118959,3231667,2013-12,1,0
118959,3210019,2013-12,1,0
118959,3239701,2013-12,1,0
118959,3227609,2013-12,1,0
118959,3188929,2013-12,1,0
118959,3217381,2013-12,1,0
118959,3233437,2013-12,1,0
118959,3227931,2013-12,1,0
118959,3243252,2013-12,1,0
118959,3217661,2013-12,1,0
118959,3244557,2013-12,1,0
118959,3217472,2013-12,1,0
118959,4032599,2014-02,1,0
118959,4104277,2014-04,1,0
118959,5492855,2015-07,1,0
118959,4126224,2014-04,1,0
118959,4032493,2014-02,1,0
118959,4308667,2014-07,1,0
118959,4101189,2014-04,1,0
118959,4019065,2014-02,1,0
118959,4153508,2014-05,1,0
118959,4205727,2014-04,1,0
118959,4205309,2014-05,1,0
118959,4021526,2014-02,1,0
118959,4102815,2014-04,1,0
118959,4024738,2014-02,0,0
118959,4102739,2014-04,1,0
118959,4107285,2014-04,1,0
118959,4777779,2014-11,1,0
118959,3994817,2014-01,1,0
118959,4031852,2014-02,1,0
118959,4345398,2014-07,1,0
118959,4703592,2014-11,1,0
118959,3212636,2013-12,1,0
118959,4644902,2014-10,1,0
121866,3196950,2013-12,1,0
121866,2993456,2013-09,0,0
121866,2982268,2013-09,0,0
121866,4693338,2014-11,0,0
121866,2979237,2013-09,0,0
121866,4680785,2014-10,0,0
121866,4944140,2015-01,1,0
121866,5214302,2015-04,0,0
121866,4035087,2014-03,1,0
121866,4526028,2014-09,0,0
121866,4321286,2014-07,0,0
121866,4444649,2014-08,0,0
121866,5596097,2015-07,0,0
121866,4321224,2014-07,0,0
121866,5790378,2015-08,0,0
123440,3055503,2013-10,1,0
128712,5492855,2015-07,1,0
133662,4829526,2014-12,0,0
147867,5492855,2015-07,1,0
148244,4010328,2014-02,0,0
154224,3122576,2013-11,1,1
154224,3080804,2013-10,1,1
164896,4178087,2014-05,1,0
169735,4874718,2014-12,0,0
169735,5235507,2015-04,0,0
169735,3005776,2013-09,0,0
169735,3126817,2013-11,0,0
169735,3232370,2013-12,1,0
169735,3074401,2013-10,0,0
169735,3161991,2013-11,0,0
169735,2972614,2013-09,0,0
169735,5638356,2015-07,1,0
169735,4883026,2014-12,1,0
169735,4127923,2014-04,1,0
169735,4235927,2014-06,0,0
169735,4680755,2014-10,1,0
169735,5564543,2015-07,1,0
169735,5178884,2015-04,0,0
169735,5321119,2015-05,0,0
169735,4890605,2014-12,1,0
169735,5354775,2015-05,1,0
169735,4594040,2014-09,1,0
169735,4001104,2014-01,1,0
169735,3967519,2014-01,1,0
169735,4276136,2014-06,0,0
169735,4870578,2014-12,1,0
176746,4763893,2014-11,1,0
176746,5628961,2015-07,1,0
178412,3232015,2013-12,1,0
178412,4451534,2014-08,1,0
178412,4336249,2014-07,1,0
178412,4240906,2014-06,1,0
179607,5289434,2015-05,1,0
179607,4560972,2014-09,1,0
181745,2983559,2013-09,1,0
181745,4024353,2014-02,1,0
191808,5737324,2015-08,1,0
217058,3093383,2013-10,1,0
217058,3195988,2013-12,0,0
217058,3188616,2013-12,0,0
217058,3161458,2013-11,1,0
217058,4456331,2014-08,1,0
217058,4392965,2014-07,1,0
217058,5120128,2015-03,1,0
217058,5120132,2015-03,1,0
217058,4446718,2014-08,1,0
217058,5704934,2015-08,1,0
217058,4126879,2014-04,1,0
217058,5625219,2015-07,1,0
217058,4082565,2014-04,1,0
217058,5120123,2015-03,1,0
217058,5001571,2015-02,1,0
217058,5220485,2015-04,1,0
217058,4084039,2014-04,1,0
217058,4971941,2015-01,1,0
217058,4260066,2014-06,1,0
217058,5495483,2015-07,1,0
217058,5462322,2015-06,1,0
217058,4641325,2014-10,1,0
217058,5462319,2015-06,1,0
217058,5471166,2015-06,1,0
217058,5775540,2015-08,1,0
217058,4222014,2014-06,1,0
217058,5471260,2015-06,1,0
217058,5775658,2015-08,1,0
217058,4004818,2014-01,0,0
217058,3998365,2014-01,1,0
217058,4293082,2014-06,1,0
218479,5124511,2015-03,0,0
218479,5196322,2015-04,0,0
218479,4409367,2014-07,0,0
218479,4040936,2014-03,0,0
218479,4140527,2014-05,0,0
218479,4467903,2014-08,0,0
218479,4168473,2014-05,0,0
236280,4430880,2014-08,1,0
236396,3017316,2013-09,1,0
237162,3186830,2013-12,0,1
237162,3245145,2013-12,0,1
237162,4003122,2014-01,0,1
237162,4242951,2014-06,0,1
237162,5359067,2015-05,0,1
239617,4311650,2014-07,1,0
239617,4816661,2014-12,1,0
239617,5685760,2015-08,1,0
239617,5641335,2015-07,1,0
239617,5641269,2015-07,1,0
239617,4811146,2014-12,1,0
239617,5376199,2015-06,1,0
239617,5505612,2015-07,1,0
239617,5229920,2015-04,1,0
239617,4461533,2014-08,1,0
239617,5698182,2015-08,1,0
239617,5702401,2015-08,1,0
239974,3030157,2013-09,1,0
242914,4736592,2014-11,0,0
245310,4614138,2014-10,0,0
245310,5584889,2015-07,0,0
246580,5175569,2015-04,1,0
250346,3239152,2013-12,1,0
253326,5703963,2015-08,1,0
253535,4737200,2014-11,0,0
255279,3055624,2013-10,1,0
255279,3026702,2013-09,1,0
255279,4879506,2014-12,1,0
255279,4129459,2014-04,1,0
255279,4275031,2014-06,1,0
255279,4069520,2014-03,1,0
255279,5242965,2015-04,1,0
255279,3978760,2014-01,0,0
255279,4403376,2014-07,1,0
255279,5636874,2015-07,1,0
255279,4403394,2014-07,1,0
255279,4447674,2014-08,1,0
255279,4753249,2014-11,1,0
255279,4105297,2014-04,1,0
255279,4463606,2014-08,1,0
255279,4463697,2014-08,1,0
255279,4463615,2014-08,1,0
255279,4463597,2014-08,1,0
255279,4417603,2014-08,1,0
255279,5396015,2015-06,1,0
255279,5169401,2015-04,1,0
261885,3235758,2013-12,0,0
261885,3071073,2013-10,1,0
261885,3104046,2013-11,0,0
261885,3068576,2013-10,0,0
261885,3033588,2013-09,1,0
261885,3235755,2013-12,0,0
261885,3068579,2013-10,0,0
261885,3199693,2013-12,1,0
261885,5789943,2015-08,0,0
261885,4467008,2014-08,1,0
261885,5602661,2015-07,1,0
261885,4864783,2014-12,1,0
261885,4584988,2014-09,1,0
261885,4683924,2014-10,1,0
261885,4769324,2014-11,1,0
261885,4181912,2014-05,1,0
261885,5612985,2015-07,0,0
261885,4944186,2015-01,1,0
261885,4686165,2014-10,1,0
261885,4422122,2014-08,1,0
261885,5643338,2015-07,1,0
261885,4797141,2014-12,1,0
261885,4676992,2014-10,1,0
261885,4701834,2014-11,1,0
261885,4178583,2014-05,1,0
261885,5454968,2015-06,0,0
261885,4676315,2014-10,1,0
261885,5004561,2015-02,1,0
261885,5365159,2015-06,1,0
261885,4408562,2014-07,0,0
261885,4303152,2014-07,0,0
261885,4320757,2014-07,0,0
261885,5445650,2015-06,1,0
261885,5221016,2015-04,1,0
261885,4095607,2014-04,1,0
261885,4790034,2014-12,0,0
261885,5267177,2015-05,1,0
261885,4797145,2014-12,1,0
269816,4643606,2014-10,1,0
269816,4828714,2014-12,1,0
271525,4346298,2014-07,0,0
275173,4819926,2014-12,0,0
281901,3141595,2013-11,1,0
281901,5170665,2015-04,1,0
281901,4304048,2014-07,1,0
281901,4923425,2015-01,1,0
286938,3130730,2013-11,1,0
288312,5468545,2015-06,1,0
288312,5503047,2015-07,0,0
288312,4266626,2014-06,1,0
288312,5444357,2015-06,1,0
296317,4856158,2014-12,0,0
298506,4538329,2014-09,1,0
298506,5331853,2015-05,1,0
299899,4087958,2014-04,1,0
306626,3229842,2013-12,1,0
306626,4396649,2014-07,1,0
306626,4895002,2014-12,1,0
329951,4570818,2014-09,1,0
333887,4848984,2014-12,1,0
344973,4716945,2014-11,0,0
344973,4694270,2014-11,0,0
347289,4055343,2014-03,1,0
347289,5113468,2015-03,1,0
347289,5179612,2015-04,1,0
347289,4649450,2014-10,1,0
364889,4282064,2014-06,1,0
364889,3232578,2013-12,1,0
364889,3213506,2013-12,1,0
364889,4208873,2014-04,1,0
364889,4882238,2014-12,1,0
364889,4561487,2014-09,1,0
364889,5507662,2015-07,1,0
364889,5406700,2015-06,1,0
364889,5644655,2015-07,1,0
364889,5372308,2015-06,1,0
379548,2975182,2013-09,1,0
379548,4746149,2014-11,1,0
379548,4933346,2015-01,1,0
382412,4413533,2014-08,1,0
383901,3241616,2013-12,1,0
383901,4133085,2014-04,1,0
383901,4455864,2014-08,1,0
383901,4801319,2014-12,1,0
383901,4275564,2014-06,1,0
383901,5641645,2015-07,1,0
383901,4344302,2014-07,1,0
383901,5787752,2015-08,1,0
383901,4497385,2014-08,1,0
383901,5492855,2015-07,1,0
383901,4195679,2014-05,1,0
383901,4197781,2014-05,1,0
393469,2975332,2013-09,1,0
393469,4429708,2014-08,0,0
393469,5617648,2015-07,0,0
394177,4777811,2014-11,1,1
394177,4751419,2014-11,1,1
394177,4827414,2014-12,1,1
394177,5151375,2015-04,1,1
394177,5165159,2015-04,1,1
394177,5394384,2015-06,1,1
394177,5511630,2015-07,1,1
394177,5359126,2015-06,1,1
394177,5367791,2015-06,1,1
394177,4694969,2014-11,1,1
394177,5134979,2015-03,1,1
401668,4895002,2014-12,1,0
410621,5035522,2015-03,1,0
411120,5086591,2015-03,1,0
430092,4668871,2014-10,0,0
430092,4154079,2014-05,1,0
433603,5684780,2015-08,1,0
435084,5534367,2015-07,1,0
444882,5020480,2015-02,0,0
444882,3173833,2013-12,0,0
444882,4877987,2014-12,0,0
444882,5015913,2015-02,0,0
444882,3132358,2013-11,0,0
444882,3133584,2013-11,0,0
444882,3200146,2013-12,0,0
444882,5020517,2015-02,0,0
444882,2980712,2013-09,0,0
444882,5007677,2015-02,0,0
444882,4246458,2014-06,0,0
444882,4207774,2014-05,1,0
444882,4835470,2014-12,1,0
444882,4098799,2014-04,0,0
