EID,ALTERNO,ALTDATE,ALTBE,ALTAF,TARGET
467588,27,2013-12,580,1580,0
467588,27,2013-09,300,580,0
467588,05,2013-09,300,580,0
467588,05,2013-12,580,1580,0
470036,05,2015-07,100,1000,0
473118,27,2013-11,50,100,0
473118,05,2013-11,50,100,0
473922,05,2015-02,3,500,0
474695,05,2015-05,50,600,0
474930,05,2015-04,300,500,0
475373,05,2014-11,100,218,0
475515,05,2015-04,50,1000,0
476453,05,2014-11,50,1000,0
477334,05,2014-04,200万元,500万元,0
477605,05,2013-12,50,300,0
477605,27,2013-12,50,300,0
478604,27,2014-02,10,118,1
478604,05,2014-02,10,118,1
478607,05,2015-03,10,100,1
479687,05,2015-04,3,1200,0
480404,05,2015-08,100,990,0
482817,27,2014-06,200,300,0
482817,05,2014-06,200,300,0
487156,05,2015-04,50,500,0
487591,05,2014-12,50,500,0
488164,05,2015-03,200,2000,0
489038,05,2014-03,1000,200,0
489921,05,2013-12,10,250,1
489921,27,2013-12,10,250,1
489921,27,2013-12,10万元,250万元,1
489921,05,2013-12,10万元,250万元,1
489921,05,2013-12,10,250,1
489921,27,2013-12,10,250,1
489921,27,2013-12,10万元,250万元,1
489921,05,2013-12,10万元,250万元,1
494995,05,2014-09,500,2000,0
498500,05,2015-07,50,500,0
498500,05,2015-07,50万元,500万元,0
498500,05,2015-07,50,500,0
498500,05,2015-07,50万元,500万元,0
498665,05,2013-09,1000,1010,0
498665,27,2013-09,1000,1010,0
499159,27,2013-11,30,1000,1
499159,05,2013-11,30,1000,1
500990,05,2015-06,10,100,0
501203,05,2014-03,200,1000,0
501203,05,2015-08,1777,1177,0
501203,05,2015-04,1600,1777,0
501203,05,2015-04,1000,1600,0
501614,05,2014-08,110,500,0
503006,05,2014-04,50,500,0
503006,05,2014-04,50万元,500万元,0
503006,05,2014-04,50,500,0
503006,05,2014-04,50万元,500万元,0
503294,05,2014-04,3,100,0
503978,05,2015-03,5000,2000,0
503978,05,2014-07,3000,5000,0
505781,05,2015-06,3,100,0
506326,27,2013-10,10,200,0
506326,05,2013-10,10,200,0
507959,05,2014-10,100万元,111.11万元,0
508978,05,2014-03,850,1500,0
508978,05,2015-07,1500,2000,0
510608,05,2015-06,50,100,0
511400,05,2014-11,10,12,0
512554,05,2015-02,60,300,0
512957,05,2015-07,30,100,0
513303,05,2014-05,100,200,0
513321,05,2014-12,5000,5100,0
513321,05,2014-09,10,5000,0
513321,05,2014-12,5000万元,5100万元,0
513321,05,2014-09,10万元,5000万元,0
513321,05,2014-12,5000,5100,0
513321,05,2014-09,10,5000,0
513321,05,2014-12,5000万元,5100万元,0
513321,05,2014-09,10万元,5000万元,0
513338,05,2015-04,500,1000,0
513338,05,2015-04,100,500,0
513750,05,2013-10,100,600,0
513750,27,2013-10,100,600,0
515122,05,2014-04,100,1000,0
515227,05,2013-12,7.8,32.8,0
515227,27,2013-12,7.8,32.8,0
515713,27,2014-01,100,500,0
518361,27,2014-01,1000万元,6000万元,0
518361,05,2014-01,1000万元,6000万元,0
518361,05,2014-01,1000万元,6000万元,0
518361,27,2014-01,1000万元,6000万元,0
518395,05,2015-02,30,100,0
520348,27,2014-01,100万元,150万元,0
520348,05,2014-01,100万元,150万元,0
520484,27,2013-10,50,300,0
520484,05,2013-10,50,300,0
522037,05,2014-06,20,100,0
522398,05,2014-06,1200,5100,0
524503,05,2014-06,100万元,110万元,0
526087,05,2014-11,3,50,0
526245,05,2013-12,200,1200,0
526245,27,2013-12,200,1200,0
1887,27,2013-10,300,1500,0
1887,05,2013-10,300,1500,0
2199,05,2015-07,50,100,0
3537,05,2014-05,3,50,1
5161,05,2015-07,300,1000,0
5575,05,2015-08,10,100,0
6134,05,2014-07,10,100,0
6161,05,2015-07,20,300,0
6316,05,2015-05,50,500,0
7434,05,2015-03,50,1000,0
7629,05,2015-03,3,10000,0
9464,05,2015-01,30,500,0
12262,05,2015-03,10,200000,0
15423,27,2013-09,100,500,0
15423,05,2013-09,100,500,0
17793,05,2014-12,10,500,1
17963,05,2015-02,100,500,1
19349,05,2014-05,50,200,0
21257,05,2014-04,10,500,0
21925,05,2014-08,50,340,0
22697,05,2014-07,10,100,0
25090,27,2013-09,250,276.781478,0
25090,05,2013-09,250,276.781478,0
26789,27,2013-10,3,10000,0
26789,05,2013-10,3,10000,0
26981,05,2015-04,10,100,0
27326,05,2015-07,50,150,0
28443,05,2014-08,40,500,0
28491,05,2013-11,30,230,0
28491,27,2013-11,30,230,0
29226,05,2015-01,100,1000,0
30365,05,2015-04,9000,20000,0
30365,05,2015-01,5000,9000,0
31147,05,2015-03,100,1000,0
32575,05,2014-09,3,100,0
33173,05,2014-07,3,100,0
34294,05,2014-05,3100,5100,0
34360,27,2014-01,50,500,0
34360,05,2014-01,50,500,0
34475,05,2014-07,50,500,0
35365,27,2014-02,10,100,0
35365,05,2014-02,10,100,0
35730,05,2015-04,150,350,0
35730,27,2013-09,113,150,0
38980,05,2015-03,50,680,1
38980,05,2015-03,50万元,680万元,1
38980,05,2015-03,50,680,1
38980,05,2015-03,50万元,680万元,1
41348,27,2014-01,150,500,0
41348,05,2014-01,150,500,0
41646,27,2013-09,10,16.67,1
41646,05,2013-09,10,16.67,1
45006,05,2015-06,10,1080,0
45562,05,2014-09,3,200,0
47737,05,2015-07,10,100,0
47737,05,2015-07,10,100,0
48148,05,2014-07,100,300,0
48398,05,2014-08,10,100,0
51005,05,2014-07,10,100,0
51410,05,2014-07,100,500,1
51410,05,2014-02,10,100,1
51410,27,2014-02,3,100,1
51659,05,2014-07,10,100,0
52620,05,2014-04,10,200,0
52627,05,2014-11,10,100,0
53653,27,2013-11,3,10,0
53653,05,2015-01,10,100,0
54050,05,2014-12,50,600,0
54501,05,2015-03,900,1000,0
54693,27,2013-09,10,1000,1
54693,05,2013-09,10,1000,1
55186,05,2014-11,100,110,1
55421,05,2015-02,10,30,0
60170,05,2014-12,3,100,1
60560,05,2015-03,10,100,0
62397,05,2015-03,10,100,0
62961,27,2013-12,1585,3814.72,1
63208,05,2014-12,50,260,0
63208,27,2014-12,50,260,0
64621,05,2015-02,24,500,0
66448,05,2015-01,30,300,0
66823,05,2015-07,50,200,1
67081,05,2014-06,3,30,0
69794,05,2014-08,100,1015.02,0
70200,05,2014-03,1000,2600,0
72403,27,2013-10,3,10,0
72403,05,2013-10,3,10,0
72483,27,2013-11,1500,5500,0
72483,05,2013-11,1500,5500,0
72800,27,2013-12,80,130,0
72857,05,2014-07,900,1100,0
72857,27,2013-10,600,900,0
72857,05,2013-10,600,900,0
73953,27,2014-01,30,100,0
73953,05,2014-01,30,100,0
74540,27,2014-01,5,50,0
74540,05,2014-01,5,50,0
75330,05,2015-06,50,60,0
78456,05,2013-12,30,100,1
78456,27,2013-12,30,100,1
82034,05,2013-09,10,1000,0
82034,27,2013-09,10,1000,0
83640,05,2014-12,30,100,0
86441,05,2014-06,50,300,0
86441,05,2015-07,300,1000,0
86800,05,2014-10,3,100,0
87428,05,2015-01,50,500,0
88692,05,2015-08,500,1000,0
91626,05,2015-06,100,400,1
92724,05,2015-08,280,3600,0
93665,05,2014-07,10,100,0
95239,05,2015-02,51.9,351.9,0
97546,05,2014-06,1507,3006,0
98463,05,2014-04,10,2000,1
98463,05,2014-04,10万元,2000万元,1
98463,05,2014-04,10,2000,1
98463,05,2014-04,10万元,2000万元,1
99237,05,2014-07,100,110,0
100985,05,2015-07,500,50,0
100985,05,2014-09,50,500,0
100987,27,2013-12,10,210,1
100987,05,2013-12,50,210,1
101716,05,2013-09,1000,500,0
101957,05,2014-08,350,600,0
102916,05,2015-04,200,501,0
103732,05,2015-05,50,80,0
104535,05,2015-02,50,300,0
104856,05,2014-08,10,100,0
106636,05,2014-06,10,100,0
107301,05,2014-09,102.15,0.186745,0
107828,05,2015-07,150,800,0
107828,05,2013-12,50,150,0
107828,27,2013-12,50,150,0
109186,05,2014-06,1000,10000,0
109187,05,2015-02,50,1000,0
110308,05,2015-08,464.8114,2300,0
110308,05,2015-08,2324.057,464.8114,0
110308,05,2015-06,2300,2324.057,0
110430,05,2015-07,20,200,1
110956,05,2014-12,1122.745,1198.07,0
110956,05,2014-02,2098.07,1122.745,0
111584,05,2014-06,3,100,0
114658,05,2015-03,10,100,0
117779,05,2014-10,10,500,0
120344,05,2014-11,50,500,0
120743,05,2014-08,400,4000,0
121797,05,2014-01,1450万元,12220.2375万元,0
121797,27,2014-01,1450万元,12220.2375万元,0
122169,05,2014-06,30,200,0
124063,27,2013-12,800,1000,0
124063,27,2013-12,800万元,1000万元,0
124063,27,2013-12,800万元,1000万元,0
124063,27,2013-12,800,1000,0
124063,27,2013-12,800万元,1000万元,0
124063,27,2013-12,800万元,1000万元,0
124193,27,2013-11,73,100,0
126707,05,2014-05,3160万元,13160万元,0
130506,05,2015-03,10,100,1
131407,27,2013-10,3,100,0
131407,05,2013-10,3,100,0
132124,05,2015-02,3,40,0
132164,05,2014-08,50,300,0
133343,05,2013-09,870,2000,0
133343,05,2013-09,50,870,0
133343,27,2013-09,870,2000,0
133343,27,2013-09,50,870,0
133464,05,2014-03,10,200,0
134327,05,2014-05,1000,1400,0
135590,27,2013-11,30,50,0
135590,05,2013-11,30,50,0
137439,27,2013-11,50,500,0
137439,05,2013-11,50,500,0
138565,05,2014-11,10,100,0
140536,05,2014-12,11.11万元,13.332万元,0
141007,05,2014-09,10,300,0
141218,05,2014-02,100,200,0
141218,27,2014-02,100,200,0
141218,05,2014-12,200,1200,0
141218,27,2014-02,100万元,200万元,0
141218,05,2014-12,200万元,1200万元,0
141218,05,2014-02,100万元,200万元,0
141218,05,2014-02,100,200,0
141218,27,2014-02,100,200,0
141218,05,2014-12,200,1200,0
141218,27,2014-02,100万元,200万元,0
141218,05,2014-12,200万元,1200万元,0
141218,05,2014-02,100万元,200万元,0
143956,05,2015-07,50,300,0
144640,05,2014-10,1,100,0
145226,05,2015-03,100,200,0
146671,05,2014-09,300万元,510万元,0
146854,05,2014-06,140,1000,0
147126,05,2015-05,10,300,1
147194,05,2014-11,205,518,0
148168,05,2014-07,500,1000,0
148168,27,2013-10,50,500,0
148168,05,2013-10,50,500,0
149166,05,2014-11,50,3000,0
149166,05,2015-08,4000,5000,0
149166,05,2015-04,3000,4000,0
150469,05,2014-09,1600,1700,0
152612,05,2014-12,20,100,0
153359,05,2014-03,50,1000,0
153512,27,2013-11,200,1000,0
154131,05,2015-03,10,500,0
154235,05,2014-09,500,1000,1
155280,05,2014-07,10,300,0
155280,05,2014-07,10万元,300万元,0
155280,05,2014-07,10,300,0
155280,05,2014-07,10万元,300万元,0
156316,05,2014-10,50,2000,0
156376,05,2014-09,100,988,0
156456,05,2015-02,100,900,0
159907,05,2015-03,50,500,0
159969,05,2015-05,30,300,0
160757,27,2013-12,15,30,1
161763,05,2015-04,10,500,0
163802,05,2015-07,10,100,0
164029,05,2014-07,10,300,0
165027,05,2015-03,3,50,1
167060,05,2015-07,100,500,1
167218,05,2015-04,5,80,0
167623,05,2014-07,50,200,0
169128,05,2015-02,50,300,0
170093,05,2014-07,100,500,0
171379,05,2014-09,0.1,10,0
172253,27,2013-11,60,300,0
172253,27,2013-11,60万元,300万元,0
172253,27,2013-11,60,300,0
172253,27,2013-11,60万元,300万元,0
174095,05,2015-08,100,588,0
174205,05,2014-08,50,100,1
174205,05,2014-04,10,50,1
175189,05,2014-10,10,500,0
176152,27,2013-09,50,100,0
176152,05,2013-09,50,100,0
177188,05,2015-03,10,2000,0
177246,05,2015-05,300,50,0
179363,05,2015-02,100,110,1
180241,05,2015-08,10,100,0
181195,05,2014-03,150,300,0
186969,05,2015-08,10,20,0
187088,05,2013-11,50,4015,1
190546,27,2013-12,10,50,0
190546,05,2013-12,10,50,0
190877,05,2015-06,3,50,0
191036,05,2014-12,100,80,0
193373,05,2014-11,10,105,0
193772,05,2014-10,50,500,0
194207,27,2013-12,0,5000,0
195006,05,2014-10,500,800,0
195006,05,2014-03,120,500,0
196467,05,2014-12,3,100,0
197285,05,2014-07,50,2000,0
197509,05,2014-04,50,2001,0
198796,05,2014-07,100,3330,0
199124,05,2015-05,10,200,0
201487,05,2015-03,9,100,0
201675,05,2015-08,30,35,0
201675,05,2014-11,10,30,0
201702,05,2015-07,100,2000,0
202815,05,2014-03,3,618,0
203425,05,2014-07,100,500,0
203729,05,2014-08,10,100,0
206550,05,2014-05,10,300,0
206698,05,2013-11,50,120,0
206698,27,2013-11,50,120,0
208319,05,2015-08,31670,42170,0
208319,05,2013-11,8010,15570,0
208319,05,2015-07,22870,31670,0
208319,05,2015-04,15570,17570,0
208319,05,2015-06,17570,22870,0
210577,05,2013-12,6050万元,6350万元,0
210577,05,2013-10,1100万元,6050万元,0
210605,05,2014-05,10,480,0
211647,27,2013-11,3,3.1,0
211647,27,2013-11,3万元,3.1万元,0
211647,27,2013-11,3,3.1,0
211647,27,2013-11,3万元,3.1万元,0
215872,05,2014-07,10,100,0
217097,27,2014-02,10000,8550,1
217097,05,2014-02,10000,8550,1
219770,05,2014-04,1000,10000,0
220078,05,2015-01,200,1000,0
223831,05,2014-06,250,2000,0
227991,05,2014-12,10,100,1
228301,05,2014-08,100,500,0
228301,05,2014-07,50,100,0
229654,05,2015-05,50,100,0
230873,05,2014-09,3,40,0
233107,05,2014-12,800,1200,0
235288,05,2014-09,30,100,0
235491,05,2014-11,20,500,0
236143,05,2015-01,10,100,0
236172,05,2014-05,300,800,0
237206,27,2013-12,3,103,1
237206,05,2013-12,3,500,1
239265,05,2015-04,100,500,1
239265,05,2015-04,100,500,1
239435,27,2014-01,100,300,0
240801,05,2015-08,3,200,0
241515,27,2013-12,220,710,0
242193,05,2014-07,100,4000,0
243469,05,2014-06,50,100,0
243750,05,2014-12,20,11,0
244638,05,2014-12,10,500,1
245234,05,2015-03,100,500,1
245563,05,2014-11,9000,10780,1
246718,05,2014-04,20,50,0
247681,05,2015-04,100,500,0
248078,05,2014-08,10,100,0
250756,05,2015-06,2000,1600,0
251198,05,2015-06,50,100,0
252429,05,2014-12,120,980,1
252429,05,2014-12,120万元,980万元,1
252429,05,2014-12,120,980,1
252429,05,2014-12,120万元,980万元,1
254165,05,2015-08,5053.8,10107.6,0
254883,05,2014-04,215,315,0
254893,05,2015-08,50,1000,0
255257,05,2014-03,100,200,0
255679,05,2015-01,3,50,0
258286,05,2014-06,10,50,0
261706,05,2015-03,50,500,0
263022,05,2015-03,10,100,0
263102,05,2013-11,100,600,0
263102,27,2013-11,100,600,0
264588,05,2015-01,30,600,0
266768,27,2013-10,100,1100,0
266768,05,2013-10,100,1100,0
269844,05,2015-07,1000,300,0
271192,27,2014-01,20,40,0
272185,05,2015-06,300,16300,0
273221,05,2014-06,3,100,0
273395,05,2014-07,50,100,1
275528,05,2014-09,3,100,0
276103,05,2014-08,30,300,0
276927,05,2015-02,100,1117,1
277681,05,2015-06,50,500,0
277718,05,2014-11,50,200,0
278343,05,2015-04,10,100,0
278487,05,2014-04,1100,5000,1
278658,27,2013-12,1300,1600,0
278658,27,2013-10,1000,1300,0
278658,05,2013-10,1000,2000,0
279672,05,2015-07,50,2008,0
280230,05,2014-09,3,50,0
280327,27,2013-09,40,100,0
280391,05,2015-07,100,500,0
280391,05,2015-07,100万元,500万元,0
280391,05,2015-07,100,500,0
280391,05,2015-07,100万元,500万元,0
281082,05,2014-04,100万元,2000万元,1
282539,05,2015-04,3,10,0
283212,05,2015-03,50,200,0
283674,05,2014-09,50万元,300万元,0
283674,05,2014-09,50万元,300万元,0
283973,05,2014-04,169,519,0
285236,05,2014-01,50.06,100,1
285236,27,2014-01,50.06,100,1
286011,05,2014-07,20,500,0
286051,05,2015-04,10,100,0
290712,27,2013-11,300,501,0
290712,05,2013-11,300,501,0
292648,05,2014-05,100,5000,0
293417,05,2014-02,3,320,0
293417,27,2014-02,3,320,0
293609,27,2013-10,3,100,0
293609,05,2013-10,3,100,0
293614,05,2014-09,10,100,1
296320,27,2013-11,200,1008,0
296320,05,2015-07,1008,200,0
296320,05,2013-11,200,1008,0
298015,05,2015-04,10万元,200万元,0
298015,05,2015-04,10万元,200万元,0
298893,05,2015-06,10万元,300万元,0
299163,05,2015-08,100,2000,0
299437,05,2014-06,3,10,0
301786,05,2015-08,680,2080,0
304584,27,2013-09,200,1608,0
304584,05,2013-09,200,2088,0
305202,05,2015-07,50,100,0
305813,05,2013-10,50,500,0
305813,27,2013-10,10,500,0
308745,05,2014-10,3,100,0
312427,05,2015-04,100,300,0
315528,05,2015-03,100,500,0
315554,05,2015-01,300,2000,0
318367,05,2015-05,3,103,1
319986,05,2014-08,10,100,0
320662,05,2014-11,1330,1830,0
322106,05,2015-01,50000,100000,0
322243,05,2015-02,50,500,0
322595,05,2014-06,300,303,0
322595,05,2014-04,3,300,0
324571,05,2014-01,600,1050,0
324571,27,2014-01,600,1050,0
324571,05,2014-01,600,1050,0
324571,27,2014-01,600,1050,0
325590,05,2014-01,10,100,1
325590,27,2014-01,10,100,1
325896,05,2014-10,30,100,0
328211,05,2015-07,1000,4000,0
328515,27,2014-01,100,500,0
328515,05,2014-01,100,500,0
328515,27,2014-01,100万元,500万元,0
328515,05,2014-01,100万元,500万元,0
328515,27,2014-01,100,500,0
328515,05,2014-01,100,500,0
328515,27,2014-01,100万元,500万元,0
328515,05,2014-01,100万元,500万元,0
328632,05,2014-11,3,50,0
329037,05,2015-08,30,300,1
331106,05,2014-01,157万元,200万元,0
333195,05,2014-10,50,510,0
333195,05,2014-10,50万元,510万元,0
333195,05,2014-10,50,510,0
333195,05,2014-10,50万元,510万元,0
337040,05,2014-08,100,1200,0
337040,05,2014-08,100万元,1200万元,0
337040,05,2014-08,100,1200,0
337040,05,2014-08,100万元,1200万元,0
337475,05,2014-03,60,660,0
338281,05,2014-02,50,600,0
338281,27,2014-02,50,600,0
339441,05,2015-04,10,500,0
339581,05,2015-06,50,500,0
340726,05,2014-07,10万元,420万元,0
340726,05,2014-08,420万元,600万元,0
343039,05,2013-11,48,54,0
343039,27,2013-11,48,54,0
343070,05,2014-10,50,500,0
343764,05,2014-06,100,1000,0
345556,05,2014-10,2,50,0
346092,27,2014-02,500,900,0
346092,27,2013-10,250,500,0
346217,27,2013-10,3,10,0
346217,05,2015-02,10,200,0
346358,05,2015-06,7300,19468,0
349240,05,2014-07,30,50,1
349321,05,2014-08,3,100,0
350721,27,2013-10,10,460,0
350721,05,2013-10,10,460,0
350721,27,2013-11,460,1000,0
350721,05,2013-11,460,1000,0
351121,05,2014-08,50,100,1
351121,05,2015-04,100,1000,1
352758,05,2015-04,30,100,0
353267,05,2015-03,100,2000,0
353867,05,2015-06,280,1780,0
356361,05,2014-08,10,50,0
356495,27,2013-11,10,50,0
356495,05,2013-11,10,50,0
357900,05,2015-05,50,300,0
357900,05,2014-08,10,50,0
357900,05,2015-05,50万元,300万元,0
357900,05,2014-08,10万元,50万元,0
357900,05,2015-05,50,300,0
357900,05,2014-08,10,50,0
357900,05,2015-05,50万元,300万元,0
357900,05,2014-08,10万元,50万元,0
357986,05,2014-09,150,300,0
361980,05,2014-04,10,100,0
364155,05,2015-05,100,500,0
364226,05,2015-06,100,500,1
365210,05,2014-06,30,600,0
365435,27,2013-09,0,500,0
365461,05,2013-10,50,100,0
365461,27,2013-10,50,100,0
365461,27,2014-02,100,500,0
365461,05,2014-02,100,500,0
365902,05,2014-12,1000,6000,1
367405,05,2015-07,500,1000,0
367496,05,2014-10,30,500,0
367939,05,2014-06,10,260,0
370326,05,2015-07,30,150,0
370859,05,2014-09,50,300,0
372644,05,2015-04,1164.63,674.63,0
372644,27,2014-02,1000,1164.63,0
372644,05,2015-06,1164.63,1397.63,0
372644,05,2014-02,1000,1164.63,0
372644,05,2015-05,674.63,1164.63,0
372644,27,2014-02,1000万元,1164.63万元,0
372644,05,2014-02,1000万元,1164.63万元,0
372644,05,2015-05,674.63万元,1164.63万元,0
372644,05,2015-04,1164.63万元,674.63万元,0
372644,05,2015-06,1164.63万元,1397.63万元,0
372644,05,2015-04,1164.63,674.63,0
372644,27,2014-02,1000,1164.63,0
372644,05,2015-06,1164.63,1397.63,0
372644,05,2014-02,1000,1164.63,0
372644,05,2015-05,674.63,1164.63,0
372644,27,2014-02,1000万元,1164.63万元,0
372644,05,2014-02,1000万元,1164.63万元,0
372644,05,2015-05,674.63万元,1164.63万元,0
372644,05,2015-04,1164.63万元,674.63万元,0
372644,05,2015-06,1164.63万元,1397.63万元,0
378738,05,2014-11,10,100,0
378738,05,2014-11,10万元,100万元,0
378738,05,2014-11,10,100,0
378738,05,2014-11,10万元,100万元,0
381739,05,2015-08,100,142.8571,0
381739,27,2013-09,3,23,0
381739,05,2013-09,3,100,0
382238,05,2014-09,1250,1000,0
383130,05,2015-08,3,1010,0
387277,05,2014-04,128,2000,0
388042,05,2014-05,100,1000,0
388042,05,2014-05,100万元,1000万元,0
388042,05,2014-05,100,1000,0
388042,05,2014-05,100万元,1000万元,0
388165,05,2015-08,100,105.2631,0
389464,05,2014-09,150,400,0
389666,05,2015-05,500,1250,0
389666,27,2014-02,401,500,0
389699,05,2015-01,500,1000,0
391566,05,2014-11,3,100,0
392716,05,2014-12,50,200,0
394148,05,2014-09,50,500,0
394758,05,2015-01,30,50,0
394940,05,2015-08,10,100,0
394940,05,2015-08,10,100,0
395420,05,2014-09,50,100,1
395690,05,2014-04,100,600,0
395843,05,2014-12,41000,83673.4694,0
395843,05,2014-12,41000万元,83673.4694万元,0
395843,05,2014-12,41000万元,83673.4694万元,0
395843,05,2014-12,41000,83673.4694,0
395843,05,2014-12,41000万元,83673.4694万元,0
395843,05,2014-12,41000万元,83673.4694万元,0
396492,05,2015-03,10,30,0
399312,05,2014-04,10,100,0
399734,05,2014-07,1000,500,0
400340,05,2014-08,20,100,0
401063,27,2013-09,600,1250,0
401063,05,2013-09,600,1250,0
401104,05,2015-05,100,800,1
402275,05,2015-05,200,227.27,1
403182,27,2013-11,100,200,0
403182,05,2013-11,100,200,0
403578,05,2015-04,600,9000,0
403722,05,2014-05,10,100,0
404799,05,2015-02,10,100,0
405169,05,2014-09,10,100,0
408787,05,2015-05,60,200,0
408970,05,2014-08,3,100,0
409102,05,2015-01,3,100,0
410988,05,2013-09,10,20,0
410988,27,2013-09,10,20,0
413568,05,2015-04,30,37.5,0
416014,05,2014-11,100,500,0
416014,05,2014-11,100,500,0
417212,05,2015-08,300,1000,0
417212,05,2015-01,100,300,0
418683,05,2014-02,5000,1521,1
418683,05,2015-06,1521,1000,1
418975,05,2014-12,3,50,0
427012,05,2015-01,100,1000,0
430711,05,2014-12,50,25442.26,0
437401,27,2014-02,3,500,0
437401,05,2014-02,3,500,0
437785,05,2014-08,120,500,0
437961,05,2015-05,100,500,1
438896,05,2014-10,30,300,0
439530,05,2015-01,50,500,1
439552,05,2015-08,10,50,1
440255,27,2013-11,3,100,0
440255,05,2013-11,3,100,0
440521,05,2015-03,50,200,0
443090,05,2014-11,255,300,0
443224,05,2015-02,100,20000,1
443224,05,2015-02,100万元,20000万元,1
443224,05,2015-02,100,20000,1
443224,05,2015-02,100万元,20000万元,1
444091,05,2015-03,50,100,1
445591,05,2015-06,2000万元,2224万元,0
446482,05,2014-07,2000,3500,0
446996,05,2015-05,50万元,100万元,0
446996,05,2015-05,50万元,100万元,0
452025,27,2013-11,2000,4600,0
454877,05,2015-01,10,500,1
455591,05,2015-03,50,500,1
456383,05,2014-09,30,100,0
460348,05,2014-05,102,502,0
460418,05,2014-07,10000,20000,0
460418,05,2014-07,10000万元,20000万元,0
460418,05,2014-07,10000万元,20000万元,0
460418,05,2014-07,10000,20000,0
460418,05,2014-07,10000万元,20000万元,0
460418,05,2014-07,10000万元,20000万元,0
460533,05,2014-01,15,50,0
460533,27,2014-01,15,50,0
460765,05,2015-05,10,300,0
461236,05,2015-02,10,100,0
462493,05,2014-08,1000,500,0
462591,05,2014-06,30,100,1
462623,05,2015-05,10,200,0
462650,05,2014-08,10,300,1
466295,05,2015-01,100,200,1
466578,05,2014-06,10,50,1
466815,27,2013-12,100,200,0
466815,05,2013-12,100,200,0
467476,27,2013-10,50,100,1
467800,05,2015-03,10,100,0
468088,05,2013-09,100,300,0
468088,05,2014-08,5000,1200,0
468088,05,2013-11,300,5000,0
468088,05,2014-12,1200,1500,0
468088,27,2013-11,300,5000,0
468088,27,2013-09,100,300,0
468407,05,2015-03,198,5000,0
468407,05,2014-03,53,198,0
470553,05,2014-05,50,1000,0
472063,05,2014-08,50,300,0
472979,05,2015-06,50,500,0
473125,05,2014-09,100万元,300万元,1
473125,27,2014-09,100万元,300万元,1
473125,27,2014-09,100万元,300万元,1
473125,05,2014-09,100万元,300万元,1
