EID,TYPECODE,LAWDATE,LAWAMOUNT,TARGET
305828,42183167,2012-09-01,202200,0
307727,101090854,2015-05-01,14400,0
315038,74999165,2013-12-01,54100,0
315038,91724130,2013-12-01,54100,0
315038,87439600,2013-12-01,54100,0
316923,41871683,2012-09-01,502200,0
317990,91895441,2014-08-01,36400,1
317990,85066465,2014-08-01,36400,1
318390,84128730,2014-08-01,22400,0
318390,76576838,2014-03-01,8498200,0
318877,67905488,2013-07-01,75600,0
318877,67686878,2013-07-01,88400,0
318877,67686861,2013-07-01,58400,0
318877,67686859,2013-07-01,59500,0
318877,92716433,2013-10-01,100000,0
318877,73333907,2013-10-01,100000,0
322646,80329592,2014-01-01,59800,0
322646,75004517,2014-01-01,59800,0
322646,98101170,2015-02-01,59800,0
326650,106889853,2015-04-01,202800,1
326650,106889781,2015-04-01,268900,1
326650,73350459,2013-08-01,215500,1
326650,62115835,2013-05-01,237200,1
326650,100523201,2015-04-01,202800,1
326650,93757298,2014-02-01,243500,1
326650,103705687,2015-06-01,134200,1
326650,108839239,2015-04-01,102100,1
326650,113161784,2013-08-01,215500,1
326650,73350760,2013-08-01,107600,1
326650,113161826,2013-08-01,215500,1
326650,73349619,2013-07-01,127600,1
326650,93757306,2014-02-01,237200,1
326650,79616727,2014-02-01,243500,1
326650,100523193,2015-04-01,102100,1
326650,108839207,2015-04-01,268900,1
326650,108839245,2015-04-01,202800,1
326650,100523100,2015-04-01,268900,1
326650,76443148,2014-02-01,237200,1
326650,60535476,2013-01-01,137100,1
326650,79616729,2014-02-01,237200,1
326650,76443146,2014-02-01,243500,1
328779,76452590,2014-03-01,101400,1
328779,80119788,2014-03-01,162400,1
328779,80119796,2014-03-01,101400,1
328779,76452571,2014-03-01,162400,1
338387,80300662,2013-12-01,2400,0
338387,75022674,2013-12-01,2400,0
343585,85357876,2014-08-01,20400,0
343585,91786994,2014-08-01,20400,0
343585,83560971,2014-07-01,4436600,0
343585,9308770,2014-07-01,4436600,0
346358,60700754,2013-01-01,3000,0
346358,60894235,2013-03-01,4500,0
346358,75009161,2014-01-01,157600,0
346358,93699369,2014-12-01,10300,0
346358,85057387,2014-05-01,0,0
349248,100689992,2015-04-01,380500,0
355366,104416675,2015-07-01,0,0
356020,100178619,2014-07-01,25200,1
356020,97992817,2015-01-01,700,1
367527,111424818,2015-04-01,84700,1
367527,101089553,2015-04-01,84700,1
367527,79929690,2013-12-01,16500,1
367527,68732394,2013-08-01,54000,1
368902,61588247,2013-01-01,132100,0
372836,85272408,2014-08-01,0,0
372836,99029188,2014-08-01,0,0
372836,91663192,2014-08-01,0,0
372836,85053311,2014-07-01,176000,0
381277,44376696,2012-10-01,71200,0
386700,99038113,2015-02-01,26700,1
386700,101277722,2015-04-01,280200,1
386700,107339494,2015-04-01,280200,1
394550,61211267,2013-01-01,670400,0
395272,73391387,2013-09-01,166700,0
395272,9311661,2013-09-01,166700,0
400770,91663309,2014-08-01,55000,0
400770,85272524,2014-08-01,55000,0
402485,66086434,2013-05-01,27100,0
406669,87811242,2014-09-01,18000,0
406669,72817604,2013-12-01,41700,0
406669,85046109,2014-07-01,170000,0
406669,80109118,2014-04-01,187500,0
406669,67670958,2013-08-01,1107000,0
406669,91710113,2014-06-01,5500,0
406669,83558922,2014-04-01,1976000,0
406669,67765593,2013-08-01,50000,0
406669,91788015,2014-09-01,18000,0
406669,67911240,2013-07-01,50000,0
406669,73354634,2013-10-01,21900,0
406669,92708518,2014-11-01,30000,0
406669,87435779,2014-06-01,5500,0
410874,110672006,2015-08-01,6755000,0
410874,105252742,2015-08-01,6755000,0
412950,76434482,2014-02-01,19200,0
412950,93537198,2014-12-01,836900,0
421814,87368918,2014-07-01,22000,0
421814,87368869,2014-07-01,11400,0
421814,87368867,2014-07-01,18900,0
421814,91710812,2014-07-01,18900,0
421814,91711180,2014-07-01,22000,0
421814,91710816,2014-07-01,11400,0
421814,83560725,2014-07-01,13000,0
422747,61704573,2013-04-01,148400,0
423446,111548931,2015-07-01,302800,0
423446,107321160,2015-08-01,100000,0
423446,111865240,2015-07-01,302800,0
423446,108921217,2015-07-01,302800,0
423446,106296257,2015-08-01,100000,0
423446,104247432,2015-07-01,302800,0
423784,106298070,2015-08-01,16300,0
423784,108951319,2015-08-01,16300,0
430311,73369255,2013-07-01,19600,0
430311,67921866,2013-06-01,60100,0
430311,83469725,2014-07-01,86000,0
430401,93758296,2014-05-01,60000,0
430401,80144228,2014-05-01,60000,0
442400,91726118,2014-01-01,89000,0
442400,75070918,2014-01-01,89000,0
442400,87374329,2014-01-01,89000,0
445757,60033196,2012-12-01,70300,0
446524,61991317,2013-05-01,64400,0
446524,91898932,2014-07-01,193000,0
446524,97795833,2014-07-01,193000,0
446524,97941612,2014-10-01,2600,0
447197,99971921,2015-04-01,25100,1
447197,110595932,2015-04-01,25100,1
452797,108843907,2015-01-01,5518600,1
452797,106891492,2015-01-01,5518600,1
452797,75019575,2013-11-01,8000,1
453996,85076752,2014-08-01,0,0
453996,91816584,2014-07-01,75600,0
453996,91818712,2014-09-01,40000,0
453996,60792761,2013-03-01,284900,0
453996,43673925,2012-11-01,0,0
453996,76458962,2014-03-01,234400,0
453996,91817882,2014-08-01,0,0
453996,79631773,2014-03-01,234400,0
453996,61670093,2013-04-01,70000,0
453996,44083924,2012-12-01,0,0
453996,87377754,2014-09-01,70000,0
458296,101749813,2015-04-01,70000,0
458296,112804188,2015-01-01,280600,0
459374,106298144,2015-08-01,150000,0
459374,108951408,2015-08-01,150000,0
468379,81336127,2014-03-01,150000,0
470553,99084187,2015-03-01,4600,0
480033,60429990,2013-01-01,4760100,0
491614,79620137,2014-02-01,10000,0
491614,76430475,2014-02-01,10000,0
495897,60557871,2012-12-01,10000,1
495897,91746942,2014-09-01,3040300,1
495897,103055254,2015-01-01,7000,1
495897,91728649,2014-09-01,2013000,1
495897,97787726,2014-07-01,1710100,1
495897,83478406,2014-07-01,1710100,1
495897,87376075,2014-09-01,2013000,1
495897,85056873,2014-07-01,4547300,1
495897,83478398,2014-07-01,1710100,1
495897,91746953,2014-09-01,5016900,1
495897,103055256,2015-01-01,7200,1
495897,97787738,2014-07-01,1710100,1
495897,81460758,2014-06-01,193700,1
504634,97933769,2014-12-01,0,0
504634,103032964,2014-12-01,0,0
504949,73350451,2013-08-01,110300,0
505124,91874103,2014-09-01,2200,0
508376,62082353,2013-04-01,3400,0
508376,61044487,2013-03-01,3400,0
510516,60218329,2013-01-01,2100,0
510516,44431059,2012-11-01,13600,0
510516,66083976,2013-04-01,23700,0
510516,66083975,2013-04-01,13400,0
522395,91745395,2014-09-01,70000,1
522395,92772534,2014-11-01,2500,1
2266,102428480,2015-06-01,24200,1
2266,106072460,2015-08-01,16300,1
2266,108901669,2015-08-01,16300,1
2266,103018400,2015-06-01,24200,1
2266,112203720,2015-08-01,16300,1
2797,104914128,2015-07-01,0,0
2797,104638113,2015-07-01,0,0
2797,108986579,2015-07-01,0,0
2797,103928172,2015-07-01,100200,0
2797,102933737,2015-06-01,176400,0
4583,60497739,2013-01-01,95300,0
4583,62285631,2013-03-01,95300,0
6281,97526455,2015-02-01,4800,0
6281,108912595,2015-02-01,4800,0
6281,81442771,2014-06-01,21000,0
11285,93538227,2014-12-01,2265300,0
13487,62278208,2013-06-01,0,0
13487,96515274,2015-01-01,11639100,0
13487,66083515,2013-03-01,0,0
13487,100245892,2015-04-01,880200,0
13487,75061172,2014-02-01,2510700,0
13487,85045479,2014-06-01,605300,0
13487,62290705,2013-06-01,640000,0
13487,80079148,2014-02-01,2510700,0
17376,44427996,2012-12-01,72900,0
17376,41703684,2012-09-01,62700,0
19388,60598528,2013-02-01,5400,0
20079,105320483,2015-07-01,6800,1
20079,109155855,2015-07-01,6800,1
27207,65849085,2013-07-01,19100,0
35133,72368081,2013-11-01,0,1
35837,71015668,2013-12-01,950000,1
35837,71017540,2013-12-01,600000,1
35837,68454373,2013-06-01,940000,1
37522,101682402,2014-11-01,16000,0
37522,99030000,2014-11-01,16000,0
43748,89087176,2014-09-01,41050200,1
43748,87369363,2014-09-01,41050200,1
44943,75012751,2014-01-01,62200,0
44943,79572144,2014-01-01,62200,0
46418,61120706,2013-02-01,4900,0
46418,61125755,2013-01-01,4800,0
49426,98105166,2015-02-01,1552500,0
49608,60420370,2013-02-01,11200,0
49608,60420315,2013-02-01,24000,0
50077,102987048,2015-02-01,3000,0
50077,98100756,2015-02-01,3000,0
58207,76426660,2013-11-01,35300,0
58207,80295504,2013-11-01,35300,0
63179,99059032,2015-02-01,9700,1
63179,110603187,2015-02-01,9700,1
65097,100113652,2015-04-01,11200,0
68937,106072718,2015-08-01,127100,0
68937,108771508,2015-08-01,127100,0
79331,80141164,2014-04-01,6521100,1
79331,75076575,2014-01-01,20051400,1
79331,110584767,2015-06-01,1125500,1
79331,85058945,2014-01-01,20051400,1
82262,91807842,2014-06-01,56800,0
83697,85050092,2014-07-01,30300,0
83697,85050090,2014-07-01,30300,0
87048,80147479,2014-05-01,657300,0
88947,91727434,2014-07-01,29100,0
88947,87375644,2014-07-01,29100,0
94563,102071314,2015-05-01,4500,0
94563,102982042,2015-05-01,4500,0
106639,91727186,2014-06-01,1248700,0
106639,91727170,2014-06-01,3482100,0
106639,91727174,2014-06-01,6243400,0
106639,87375433,2014-06-01,1248700,0
106639,100112959,2015-04-01,1987200,0
106639,104412215,2015-07-01,2270000,0
106639,91684821,2014-09-01,6778700,0
106639,91684800,2014-09-01,4067200,0
106639,110105404,2015-07-01,2270000,0
106639,87375422,2014-06-01,6243400,0
106639,87375418,2014-06-01,3482100,0
106639,83135036,2014-07-01,3000000,0
106639,83132103,2014-07-01,2100000,0
110634,91788022,2014-09-01,10000,0
110634,91709597,2014-06-01,9000,0
110634,87435642,2014-06-01,9000,0
115204,73341846,2013-07-01,136300,1
117285,99262486,2014-12-01,952800,0
118544,99619059,2015-04-01,93300,1
118544,101355971,2015-05-01,6000,1
118544,101355977,2015-05-01,3800,1
118544,101355979,2015-05-01,11200,1
118544,108767957,2015-05-01,6000,1
118544,101304929,2015-05-01,9100,1
118544,108767962,2015-05-01,3800,1
118544,108767956,2015-05-01,5100,1
118544,101355975,2015-05-01,20700,1
118544,108767917,2015-04-01,93300,1
118544,101355970,2015-05-01,5100,1
118544,101355981,2015-05-01,56900,1
118544,108767960,2015-05-01,20700,1
118544,108767965,2015-05-01,56900,1
120291,88433870,2014-08-01,105000,0
120291,88438710,2014-08-01,99000,0
120291,60112750,2013-01-01,308000,0
123075,61973973,2013-03-01,12700,0
127808,73382420,2013-08-01,387000,0
127808,98034781,2015-02-01,190024800,0
127808,99096049,2015-03-01,40959600,0
127808,91785230,2014-07-01,2011400,0
127808,81440999,2014-06-01,40959600,0
127808,81303880,2013-08-01,5900000,0
127808,91785206,2014-07-01,2312600,0
127808,91748278,2014-08-01,1679900,0
127808,81306604,2014-01-01,270000,0
127808,111872159,2014-05-01,7606900,0
127808,81305325,2013-12-01,2811200,0
127808,81304016,2013-08-01,360000,0
127808,75020501,2013-12-01,900000,0
127808,75022617,2013-12-01,2811200,0
127808,85046667,2014-07-01,3015400,0
127808,91786972,2014-08-01,2182100,0
127808,85272747,2014-08-01,2312600,0
127808,81303842,2013-08-01,2700100,0
127808,73381735,2013-08-01,900000,0
127808,68742050,2013-08-01,450000,0
127808,73382422,2013-08-01,180000,0
127808,81304964,2013-12-01,468600,0
127808,105251114,2015-08-01,1787300,0
127808,81304165,2013-09-01,990100,0
127808,85272749,2014-08-01,2182100,0
127808,81304968,2013-12-01,937100,0
127808,112484243,2014-12-01,68860300,0
127808,106054359,2015-08-01,1006900,0
127808,81333289,2014-05-01,7606900,0
127808,68740398,2013-08-01,400500,0
127808,99029673,2014-10-01,1518300,0
127808,81304030,2013-08-01,1350000,0
127808,85272721,2014-08-01,504400,0
127808,91785212,2014-07-01,1509200,0
127808,73381902,2013-08-01,800500,0
127808,73354524,2013-10-01,2768400,0
127808,81304425,2013-10-01,234000,0
127808,81304668,2013-12-01,90500,0
127808,81321484,2014-04-01,500000,0
127808,73354512,2013-10-01,461400,0
127808,85046688,2014-07-01,1509200,0
127808,81304532,2013-10-01,1114900,0
127808,98034789,2015-02-01,135438000,0
127808,103005790,2015-06-01,5400000,0
127808,108895532,2015-08-01,1006900,0
127808,106054355,2015-08-01,1006900,0
127808,102333931,2015-01-01,77136400,0
127808,91786964,2014-08-01,504400,0
127808,91787246,2014-09-01,500000,0
127808,91785222,2014-07-01,2011400,0
127808,91788036,2014-09-01,690000,0
127808,91785185,2014-07-01,3015400,0
127808,91787234,2014-09-01,302900,0
127808,81325373,2014-05-01,552400,0
127808,81304534,2013-10-01,450000,0
127808,81303868,2013-08-01,1400000,0
127808,81304634,2013-11-01,180000,0
127808,85046684,2014-07-01,2312600,0
127808,81304816,2013-12-01,900000,0
127808,85046690,2014-07-01,2011400,0
127808,75021149,2013-12-01,937100,0
127808,81304018,2013-08-01,450000,0
127808,68742044,2013-08-01,1350000,0
127808,75059110,2014-01-01,270000,0
127808,75021147,2013-12-01,468600,0
127808,72817591,2013-12-01,515000,0
127808,81304687,2013-12-01,464400,0
127808,85046687,2014-07-01,2011400,0
127808,81304546,2013-10-01,461400,0
127808,81322007,2014-04-01,1730400,0
127808,85272724,2014-08-01,1679900,0
127808,81304672,2013-12-01,515000,0
127808,81303892,2013-08-01,400500,0
127808,81304042,2013-08-01,450000,0
127808,81304021,2013-08-01,450000,0
127808,81304552,2013-10-01,2768400,0
136417,106296969,2015-08-01,23200,0
136417,108820868,2015-08-01,23200,0
153907,97774801,2014-04-01,611100,0
153907,79330631,2014-04-01,611100,0
154064,112392130,2015-05-01,0,0
154064,101092916,2015-05-01,95000,0
154064,100869606,2015-05-01,220000,0
154064,102071946,2015-05-01,0,0
155470,96509075,2014-12-01,14000000,0
156045,103724468,2015-07-01,71200,0
166160,79322208,2014-04-01,36500,0
166160,73327056,2013-11-01,233500,0
166160,97804085,2014-04-01,36500,0
166668,98521794,2015-03-01,138500,0
169076,108951239,2015-08-01,7000,0
169076,106298000,2015-08-01,7000,0
171237,73382102,2013-08-01,2000,0
182099,85066237,2014-08-01,303100,1
182099,73355288,2013-11-01,7697500,1
182099,81322081,2014-04-01,92800,1
182099,75021140,2013-12-01,2850000,1
182099,97793557,2014-10-01,303100,1
182099,99033205,2015-02-01,1006400,1
182099,101355327,2015-05-01,20000,1
182099,96483792,2015-01-01,48800,1
182099,81322083,2014-04-01,92800,1
182099,91757941,2014-08-01,303100,1
182099,96510712,2014-12-01,3690000,1
182099,85271982,2014-08-01,678000,1
182099,112378758,2015-01-01,407800,1
182099,102932738,2015-06-01,102500,1
182099,79939289,2013-12-01,2850000,1
182099,102932973,2015-06-01,68200,1
182099,96489268,2015-01-01,15400,1
182099,96489261,2015-01-01,24700,1
182099,97789353,2014-08-01,678000,1
182099,91895603,2014-08-01,678000,1
182099,91896786,2014-10-01,303100,1
182099,73354219,2013-10-01,78200,1
182099,79306796,2014-04-01,7097800,1
182099,9384777,2013-11-01,7697500,1
187971,61890507,2013-05-01,64000,0
191880,91896415,2014-09-01,20000,1
191880,91896738,2014-10-01,600,1
191880,97791251,2014-09-01,20000,1
191880,97793137,2014-10-01,600,1
199736,9387965,2015-06-01,26600,1
199736,102153613,2015-06-01,26600,1
199736,99415453,2015-03-01,9900,1
211893,99588171,2015-04-01,0,0
211893,62162367,2013-03-01,30000,0
211893,62336505,2012-09-01,0,0
211893,11509914,2015-04-01,0,0
212638,76455357,2013-09-01,1097000,0
212638,99915469,2015-04-01,615200,0
212638,80056775,2013-09-01,1097000,0
221964,93815098,2014-12-01,247300,1
221964,93818257,2014-12-01,24900,1
221964,93818160,2014-12-01,17000,1
224268,85551811,2014-09-01,12000,0
224268,92704043,2014-09-01,12000,0
224726,86798433,2014-09-01,102800,0
225186,102169073,2015-05-01,1000000,0
225870,99912956,2015-04-01,205000,0
230907,76451496,2014-03-01,25500,0
233702,73382321,2013-08-01,32600,0
233702,97571529,2015-02-01,500,0
233702,103559043,2015-02-01,8900,0
239567,91818678,2014-09-01,250000,0
242603,103030967,2015-06-01,77600,1
246809,75004045,2013-12-01,500,0
246809,85066741,2014-08-01,14200,0
246809,91687338,2014-08-01,14200,0
246809,97793132,2014-10-01,10900,0
246809,97793127,2014-10-01,7300,0
246809,91759672,2014-10-01,92900,0
247333,42866310,2012-10-01,30000,0
257815,76444644,2014-03-01,9600,1
263756,76430289,2014-02-01,122100,0
263756,79619951,2014-02-01,122100,0
263756,76449821,2014-01-01,184400,0
271867,66081238,2012-10-01,412800,0
271867,85391468,2014-08-01,472700,0
271867,68151117,2013-10-01,472700,0
272965,108986397,2015-04-01,110600,0
272965,60634512,2013-02-01,1465700,0
272965,100469852,2015-04-01,110600,0
273729,109148137,2015-01-01,1868200,0
282096,76455774,2014-01-01,8000,1
287081,75152363,2014-02-01,0,1
287081,62087097,2013-06-01,38900,1
288381,76433812,2013-12-01,199000,0
289442,60033362,2013-01-01,10000000,0
289442,87814369,2014-09-01,12000000,0
289442,79943907,2013-12-01,3974600,0
289442,91911342,2014-07-01,10107200,0
289442,85054052,2014-07-01,10107200,0
289442,68730045,2013-07-01,5000000,0
289442,91912837,2014-09-01,12000000,0
289442,75003691,2013-12-01,3974600,0
300007,99973350,2015-04-01,18000,0
333237,66079634,2012-09-01,227300,1
333237,66086641,2013-05-01,347600,1
333237,66082477,2012-11-01,18200,1
333237,66086669,2013-05-01,80300,1
333237,67768806,2013-08-01,1795900,1
338651,60060183,2013-01-01,10000,0
338651,73375505,2013-11-01,5353200,0
338651,66084047,2013-04-01,19400,0
338651,101683238,2015-02-01,50800,0
338651,61283998,2013-04-01,20166400,0
338651,61281856,2013-04-01,4432400,0
338651,61283090,2013-04-01,6052200,0
338651,61285513,2013-04-01,69506900,0
338651,98091383,2015-02-01,50800,0
338651,61282791,2013-04-01,6055100,0
338651,93702628,2014-12-01,15916500,0
338651,80344748,2014-01-01,60700,0
338651,75059203,2014-01-01,60700,0
338651,66079465,2012-09-01,184100,0
338651,61284888,2013-04-01,6184500,0
338651,61275144,2013-04-01,180000,0
341477,108772826,2015-08-01,96100,0
341477,106060845,2015-08-01,96100,0
341477,101688562,2014-10-01,102800,0
341477,97940710,2014-10-01,102800,0
342917,91895320,2014-07-01,48100,0
342917,92707670,2014-09-01,1780700,0
342917,85060779,2014-07-01,48100,0
342917,87811776,2014-09-01,1780700,0
342917,108752040,2015-03-01,30000,0
342917,98904846,2015-03-01,30000,0
358289,102333787,2015-01-01,5191800,0
358289,106416253,2015-08-01,103800,0
358289,104075028,2015-07-01,522300,0
358289,60777789,2013-02-01,807000,0
358289,102370082,2015-05-01,3031000,0
369332,61079206,2013-01-01,2500,1
373973,87376141,2013-12-01,80900,0
373973,91728725,2013-12-01,80900,0
373973,75006864,2013-12-01,80900,0
379004,92772980,2014-11-01,247800,0
379004,76433384,2014-03-01,487700,0
379004,81320613,2014-03-01,487700,0
397026,72991526,2013-12-01,169800,0
397026,85050265,2013-12-01,169800,0
398151,73388943,2013-10-01,400000,0
398665,73350867,2013-08-01,70000,0
401634,80294014,2013-10-01,4000,0
403039,101305069,2015-02-01,12000000,0
403039,98100712,2015-02-01,12000000,0
406607,67904482,2013-07-01,72600,0
410308,100643739,2015-04-01,60000,1
420908,42489178,2012-09-01,5600,0
425052,105267877,2015-07-01,11500,0
425052,106519433,2015-08-01,14800,0
425052,109176225,2015-07-01,11500,0
425052,104468912,2015-07-01,11500,0
425052,107677454,2015-08-01,14800,0
425052,105268082,2015-07-01,20400,0
425052,109176387,2015-07-01,20400,0
425052,104469060,2015-07-01,20400,0
425858,80321623,2013-12-01,1218700,0
425858,60265635,2013-01-01,142700,0
429700,91875654,2014-04-01,200000,1
429700,79322341,2014-04-01,200000,1
434177,98909316,2015-03-01,29300,0
434177,108989478,2015-04-01,26300,0
434177,99619069,2015-04-01,26300,0
449468,96485378,2015-01-01,464600,1
449468,91874985,2014-07-01,524600,1
449468,85052709,2014-07-01,524600,1
449468,99915113,2015-04-01,100000,1
449468,103052046,2015-04-01,100000,1
453794,73323815,2013-08-01,35100,0
454065,62165021,2013-02-01,13100,1
454065,76450069,2014-01-01,24800,1
454065,76450066,2014-01-01,31500,1
454065,76450071,2014-01-01,44600,1
454087,88348880,2014-09-01,6000,0
455575,76448969,2014-01-01,2000,0
481726,80059667,2014-01-01,19900,0
481726,76457488,2014-01-01,19900,0
485058,97522845,2015-03-01,350000,0
488661,87811237,2014-09-01,2168800,0
488661,91738911,2014-09-01,2168800,0
